Fasta headers,P,P,P,TPA,TPA,TPA,BHET,BHET,BHET,PET,PET,PET,PETB,PETB,PETB
DMKJLJHC_03352 UDP-N-acetylglucosamine 1-carboxyvinyltransferase,26.13798,26.00502,25.95054,25.94827,26.04441,26.05325,26.10364,26.1649,26.07565,26.10462,26.1621,26.15196,24.60631,21.13581,20.7051
DMKJLJHC_03361 hypothetical protein,25.46039,25.6536,25.28894,25.46619,25.6796,25.68258,25.58598,25.51307,25.65862,25.65676,25.57039,25.72513,21.98852,21.37482,20.6843
DMKJLJHC_03362 5-dehydro-2-deoxygluconokinase,24.43524,24.14725,24.05904,24.11791,24.1876,23.53635,23.6937,23.91123,23.6468,23.68132,24.2015,23.90353,21.63198,21.13024,21.89039
DMKJLJHC_03366 putative lipoprotein YiaD,25.83178,26.09867,25.96812,26.16923,26.28351,26.32643,26.37557,26.51161,26.48651,26.2307,26.00191,26.04281,25.50797,21.41744,25.16043
DMKJLJHC_03368 ATP synthase subunit b,25.52704,25.36989,25.2139,25.35934,25.47389,25.57868,25.70166,25.76152,25.66863,25.52549,25.52979,25.3267,25.95564,24.59201,25.2314
DMKJLJHC_03369 ATP synthase subunit b,24.92434,25.14351,25.09112,24.86839,25.07145,24.74591,25.12932,25.2933,25.12802,25.27789,25.11854,25.34377,22.00672,21.88205,22.44811
DMKJLJHC_03371 ATP synthase subunit a,23.82726,22.902,23.75542,24.40139,24.47537,24.13954,20.03748,22.95638,22.36054,24.3073,24.21097,24.41158,22.22366,21.95658,22.08853
DMKJLJHC_03375 Succinate dehydrogenase iron-sulfur subunit,26.26839,26.61779,26.39134,25.88714,26.05397,26.18563,25.82895,25.75106,25.89342,25.98209,25.94438,25.9642,24.13751,21.51781,23.13536
DMKJLJHC_03377 Succinate dehydrogenase flavoprotein subunit,28.71934,28.75748,28.68248,28.12006,28.2683,28.27031,28.06569,28.09149,28.10654,28.22826,28.1649,28.25043,27.62923,25.97939,27.38706
DMKJLJHC_03378 hypothetical protein,19.81534,19.04011,19.27221,22.03069,22.33824,22.58642,22.55284,19.95006,19.70075,22.66299,22.07002,22.11477,21.10684,22.63188,21.4902
DMKJLJHC_03379 Succinate dehydrogenase cytochrome b556 subunit,22.1532,22.43331,21.91444,19.66456,20.90913,20.79001,19.24081,20.16871,19.87554,20.78782,19.52015,20.53191,21.51616,21.84181,21.65854
DMKJLJHC_03380 Mesaconyl-CoA hydratase,23.31838,23.48567,23.16936,22.94548,22.83173,23.17781,23.20599,23.42586,23.30452,23.20364,22.73188,23.23903,21.71437,22.20311,22.03341
DMKJLJHC_03382 hypothetical protein,22.65023,22.26006,22.51299,22.13374,22.24455,22.04604,20.43649,21.48158,21.47536,22.36054,21.92499,21.93434,21.61747,21.80782,21.74549
DMKJLJHC_03383 (3S)-malyl-CoA thioesterase,22.45749,22.28438,22.5996,21.93182,21.1566,21.70206,21.99442,22.0001,21.98621,21.78927,21.12383,21.18646,21.9825,22.19856,21.8354
DMKJLJHC_03387 Phosphoribosylformylglycinamidine cyclo-ligase,24.05755,24.24569,24.60003,24.2501,24.42554,24.44202,24.05961,24.14624,24.06349,24.4177,24.26076,24.41719,22.23839,21.06265,21.4514
DMKJLJHC_03389 Alkanal monooxygenase alpha chain,21.30178,19.40062,19.15322,19.07835,19.68991,20.77329,21.25078,21.36373,21.45714,18.42895,20.36759,19.87184,22.20793,21.99239,21.58391
DMKJLJHC_03390 Ribonuclease D,25.08869,24.98285,25.01018,23.93841,24.1031,24.17752,24.45344,24.48351,24.59525,24.19355,24.38495,24.22442,21.6297,21.70244,20.66658
DMKJLJHC_03391 hypothetical protein,24.2863,24.38278,24.15406,24.0141,24.17859,24.20142,23.9461,23.74057,24.19265,24.0597,24.17379,24.06915,21.06787,22.64165,22.07745
"DMKJLJHC_03393 Fructose-1,6-bisphosphatase class 2",24.99196,24.95514,24.83041,25.55798,25.46955,25.51364,25.52432,25.73782,25.67535,25.79553,26.16465,25.92895,25.11295,22.45373,23.82133
DMKJLJHC_03394 Homoserine dehydrogenase,26.21956,26.32704,26.19039,25.44411,25.34905,25.55139,25.47178,25.3132,25.38281,25.36916,25.4801,25.49497,24.0653,21.41131,22.62406
DMKJLJHC_03399 NADPH-dependent curcumin reductase,23.08986,23.33797,23.37,23.95669,24.14016,24.16982,24.52564,24.4455,25.00603,24.29053,23.91306,24.03875,21.51514,22.01961,21.96302
DMKJLJHC_03401 Octopine permease ATP-binding protein P,23.51977,23.45174,23.46164,23.55298,23.8261,23.368,23.48898,23.76101,23.54203,23.42008,23.25436,23.10788,23.24086,21.91161,22.80223
DMKJLJHC_03402 Lysine/arginine/ornithine-binding periplasmic protein,25.75047,25.8209,26.02585,25.9242,25.92465,25.63223,25.6708,26.2806,25.81049,25.93659,25.67514,25.74876,26.28424,25.77052,26.06558
DMKJLJHC_03403 Histidine transport system permease protein HisQ,21.66978,21.61782,21.57552,21.52028,21.5559,21.57034,19.60706,19.5831,20.86639,21.76644,21.71704,21.47041,22.3686,21.24483,20.92819
DMKJLJHC_03405 Gamma-glutamylputrescine synthetase PuuA,20.85582,21.21892,21.14009,21.2267,21.12874,21.11337,21.10859,20.98891,20.86695,21.11927,20.9624,21.24272,21.16716,21.22821,20.98151
DMKJLJHC_03406 hypothetical protein,18.77834,20.31156,22.46341,20.62728,22.32254,20.34317,24.39028,23.81802,23.78137,22.4338,19.24454,22.64915,21.91925,22.12005,21.95735
DMKJLJHC_03407 hypothetical protein,22.37252,22.4902,22.84247,21.73074,22.1045,20.18723,21.62212,19.93409,21.86888,21.68534,21.73302,21.88502,21.12139,22.52479,21.8353
DMKJLJHC_03409 50S ribosomal protein L33;DMKJLJHC_07380 50S ribosomal protein L33,24.56197,24.71183,24.348,18.56503,19.62248,18.83176,18.93934,19.36967,19.14226,18.79677,18.04297,19.39048,21.62631,21.58253,21.9049
DMKJLJHC_03416 Delta(1)-pyrroline-2-carboxylate reductase,24.42509,23.75389,23.85804,24.74042,24.69408,24.79208,24.89675,24.85034,25.04781,24.79139,24.87928,24.94802,21.9876,22.56381,21.41526
DMKJLJHC_03417 Arginase,20.99272,21.18477,21.07712,24.00402,23.63012,23.45111,23.80656,23.9419,23.65009,23.44998,24.17684,24.01988,23.22556,22.11725,22.24045
DMKJLJHC_03434 hypothetical protein,22.83748,22.69436,22.71881,22.28915,22.14535,22.3183,22.68496,22.95771,22.94197,21.96751,22.32863,22.16527,21.33459,21.25886,21.70763
DMKJLJHC_03435 putative metallophosphoesterase YhaO,21.83696,21.36159,20.95049,21.20066,21.3175,21.30864,21.12893,20.46167,20.7982,21.27367,21.42275,21.73128,22.53002,22.05214,21.35256
DMKJLJHC_03436 hypothetical protein,23.32113,23.51087,23.35192,23.52564,23.81978,23.53374,22.74205,22.52891,22.33465,23.74355,23.9518,23.84556,21.97814,21.31145,21.73945
DMKJLJHC_03437 ATP-dependent RecD-like DNA helicase,25.67568,25.71067,25.72695,26.22573,26.33002,25.84745,24.54209,24.52211,24.48886,25.93771,26.14192,26.33093,22.35353,21.59405,22.0288
DMKJLJHC_03451 Fe(2+) transporter FeoB,21.38015,21.6409,21.51292,21.68307,21.69816,19.70682,20.04917,21.08297,20.57003,22.14697,21.18641,22.17554,21.73505,22.15806,22.75883
DMKJLJHC_03453 hypothetical protein,24.48216,24.55139,24.24016,24.38903,24.39388,24.48228,23.8148,24.04702,23.91743,24.18314,24.26163,24.40308,24.49448,22.08996,24.4224
DMKJLJHC_03460 Glycine betaine/proline betaine transporter BetS,25.31119,25.39254,25.52818,25.64702,25.67109,25.92384,25.61625,25.95702,25.33067,25.86623,25.89802,25.76737,24.98503,21.51904,24.01129
DMKJLJHC_03461 hypothetical protein,23.91306,23.85224,23.66438,22.86051,22.81039,23.11862,23.97657,23.66156,23.66785,23.44012,23.49351,23.18702,21.19528,21.55715,21.86724
DMKJLJHC_03463 Blue-light-activated histidine kinase,23.59514,23.5099,23.27796,23.78786,23.70398,23.55754,24.124,24.16783,24.00342,23.68624,23.79917,23.75103,21.94826,20.51089,21.54965
DMKJLJHC_03465 hypothetical protein,25.67823,25.80676,25.61082,25.85317,25.87282,25.87143,24.93369,25.08792,24.91397,26.1035,25.90353,25.90743,26.54314,21.8353,25.13669
DMKJLJHC_03468 hypothetical protein,21.25992,19.84528,20.15642,20.30463,20.68492,20.96402,20.58866,20.55763,19.89435,20.85102,20.47615,20.51605,22.37464,21.89774,22.09591
DMKJLJHC_03469 sn-glycerol-3-phosphate import ATP-binding protein UgpC,19.0875,19.68595,18.91069,21.62297,21.38717,21.51398,21.45834,19.52626,21.62988,21.30964,21.91536,21.59509,21.56069,22.41421,21.6769
"DMKJLJHC_03470 Cob(I)yrinic acid a,c-diamide adenosyltransferase",21.8691,21.5467,21.36714,22.00542,21.88681,21.90434,21.58527,21.3019,20.1978,21.71192,21.4914,21.41504,21.96283,22.14284,22.18275
DMKJLJHC_03472 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase,20.72825,20.35499,20.81948,20.77523,20.07574,20.42163,20.39226,19.77884,20.45352,20.96613,20.10764,20.22588,21.43156,21.65667,22.02099
DMKJLJHC_03473 hypothetical protein,21.18695,20.92629,21.29182,22.05643,21.24673,21.55258,21.12212,20.09938,21.23122,21.89508,21.96385,21.84276,22.80444,21.38553,21.9516
DMKJLJHC_03475 Purine-binding protein,28.50624,28.74095,28.55486,28.3672,28.60258,28.61179,27.95588,28.0803,28.08583,28.66699,28.72355,28.72195,27.09999,21.38288,26.16789
DMKJLJHC_03479 Galactose/methyl galactoside import ATP-binding protein MglA,22.43931,22.33767,22.18713,22.47741,22.7497,22.69664,22.50739,22.52212,22.35571,22.57533,22.61167,22.68829,21.3942,21.91145,22.62343
DMKJLJHC_03481 putative xanthine dehydrogenase subunit D,22.2619,22.23585,21.88591,20.06617,21.81206,22.21371,21.78632,21.92064,21.77583,22.29536,22.30672,22.5404,21.43978,22.93124,22.40473
DMKJLJHC_03482 4-hydroxybenzoyl-CoA reductase subunit gamma,21.27242,20.83969,20.6231,21.85555,21.99393,21.88863,21.20497,21.38211,20.77394,21.53046,21.53863,21.48807,21.39946,21.95793,21.45975
DMKJLJHC_03485 Histidine--tRNA ligase,24.97919,25.06907,24.905,24.41867,24.41584,24.2558,24.40574,24.46551,24.48321,24.38555,24.64867,24.43492,23.45413,21.43544,22.03505
DMKJLJHC_03486 ATP phosphoribosyltransferase regulatory subunit,22.2235,22.3599,22.17785,21.84785,21.9329,21.90859,21.87159,21.90976,22.28133,21.97491,22.1349,21.87132,21.68989,22.83117,22.32934
DMKJLJHC_03492 Cell shape-determining protein MreC,21.90812,21.98603,22.19301,19.23022,21.74374,21.73132,20.64641,21.18192,21.56347,21.56384,19.50832,19.20935,21.54479,22.0551,21.7516
DMKJLJHC_03493 Rod shape-determining protein MreB,26.04062,25.75167,25.93121,25.42506,25.39513,25.6459,25.282,25.53769,25.38643,25.10258,25.28877,25.47939,24.42656,22.22385,23.01681
DMKJLJHC_03494 2-isopropylmalate synthase,26.96279,27.07969,27.04156,26.18287,26.39696,25.94967,26.59932,26.51036,26.64306,26.11378,26.38098,26.28643,25.86854,21.685,24.05805
DMKJLJHC_03498 hypothetical protein,24.63362,24.71958,24.82236,23.77092,24.01555,23.90187,23.19257,22.8985,22.99101,23.65502,23.78117,23.83142,22.38542,21.2926,21.73356
DMKJLJHC_03499 hypothetical protein,25.19186,25.08282,24.97299,24.86391,24.56454,24.79029,24.09941,24.00667,24.27227,24.73676,24.81499,24.90784,22.73443,20.72625,21.8428
DMKJLJHC_03500 hypothetical protein,25.44288,25.46613,25.3651,25.37123,25.3836,25.45256,25.12625,25.17039,25.18355,25.48502,25.48105,25.46364,20.95281,21.51905,23.42467
DMKJLJHC_03509 Prophage integrase IntA,22.17029,22.21966,22.00086,20.53422,19.87935,21.37381,19.8349,20.74093,21.87534,19.58065,21.81249,21.85147,22.03465,21.67268,22.46155
DMKJLJHC_03511 Hexuronate transporter,23.15493,23.08902,23.11766,22.38948,22.87196,22.1702,20.55072,20.6281,19.96301,21.73194,21.66622,21.90624,23.34822,22.25199,22.18033
DMKJLJHC_03513 Leu/Ile/Val/Thr-binding protein,20.99326,20.17476,20.5194,22.63094,22.59651,22.92013,22.66006,22.97215,22.60912,22.58346,22.85791,22.54016,22.90835,21.41887,22.23023
DMKJLJHC_03520 Malate dehydrogenase,29.04742,29.11108,29.19169,28.67993,28.75449,28.86771,28.80603,28.82908,28.86094,28.7674,28.75299,28.81464,27.62708,25.72954,26.86985
DMKJLJHC_03528 Argininosuccinate lyase,25.28479,25.21682,25.18963,25.24176,25.1033,25.17463,25.13829,25.28069,25.02682,25.15124,25.21245,25.08054,25.74204,21.30793,24.7435
DMKJLJHC_03530 Diaminopimelate decarboxylase,25.00483,25.10637,24.80509,24.75624,24.63611,24.69891,24.86235,24.86854,24.78462,24.79089,24.89152,24.73573,22.28962,21.01704,22.56763
DMKJLJHC_03532 hypothetical protein,21.64474,20.99886,22.1871,22.45528,22.08154,21.84364,22.70379,22.59858,22.81611,22.37239,22.26344,22.41248,22.28599,21.33435,21.41717
DMKJLJHC_03533 Cell division ATP-binding protein FtsE,21.05358,18.72955,20.89578,21.4791,20.54125,20.10939,21.13652,21.3224,20.93611,20.87635,20.89674,19.66769,22.81881,20.97031,22.15402
DMKJLJHC_03534 hypothetical protein,22.8468,23.03102,23.09183,20.86526,19.33065,20.90105,20.70492,19.82057,19.94355,20.00735,20.80468,20.44226,21.3943,22.38133,21.28784
DMKJLJHC_03537 Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,26.30869,26.19048,26.5327,25.78382,25.79684,25.87404,26.15983,26.36414,26.31581,25.79746,25.84122,26.08774,23.34449,21.69365,23.20897
DMKJLJHC_03538 L-malyl-CoA/beta-methylmalyl-CoA lyase,22.98438,22.83536,23.17158,21.69277,21.51874,22.40346,22.24803,21.56895,21.64592,22.75807,22.12868,22.02705,20.92385,22.12284,21.57455
DMKJLJHC_03539 hypothetical protein,24.97132,25.05076,24.94051,27.29228,27.30304,27.16557,27.64979,27.33807,27.67202,27.04978,27.11307,27.33194,25.80853,22.6979,25.75381
DMKJLJHC_03540 L-Ala-D/L-Glu epimerase,25.34099,25.31804,25.40899,27.2226,27.30965,27.13712,27.69478,27.85703,27.70028,27.07612,27.13985,27.28039,27.08111,21.70097,26.76205
DMKJLJHC_03541 D-alanine aminotransferase,26.24719,26.34472,26.1107,27.02475,27.02136,26.78843,27.22509,26.98989,27.14734,26.7714,26.86985,26.91319,26.25902,22.58559,24.41873
DMKJLJHC_03544 hypothetical protein,23.10037,23.45701,23.28602,22.88589,22.49663,22.58242,22.70769,22.16674,22.39548,22.30602,22.52545,22.44357,21.28879,22.36846,22.56308
DMKJLJHC_03545 Pyruvate kinase,28.21997,28.32552,28.11823,26.45711,26.67384,26.46928,26.16369,26.10787,26.43306,26.48004,26.33366,26.50432,25.25003,22.4003,25.68648
DMKJLJHC_03548 50S ribosomal protein L20,26.07727,26.02924,25.89196,24.06423,24.00607,24.05796,24.34638,24.14965,24.12487,23.42522,23.54498,23.54557,21.67284,22.36568,21.74306
DMKJLJHC_03549 N5-carboxyaminoimidazole ribonucleotide synthase,23.44468,23.67109,23.52492,23.41661,23.60252,23.49631,23.83615,23.96913,23.78875,23.68003,23.6445,23.76253,21.90304,22.29768,21.69709
DMKJLJHC_03550 N5-carboxyaminoimidazole ribonucleotide mutase,20.32268,20.81386,20.9011,20.39817,21.07777,20.81308,20.9402,19.99728,21.17042,19.32358,19.97785,21.18192,21.34279,21.65532,22.19329
DMKJLJHC_03551 hypothetical protein,21.12805,21.22794,20.93337,19.28866,20.89695,18.90448,20.84595,19.56118,20.24061,19.47893,19.25519,19.69928,21.07121,22.59479,21.67338
"DMKJLJHC_03558 Alanine racemase, biosynthetic",22.5048,22.53386,22.11289,21.97767,21.87763,21.88796,22.16552,22.16579,22.27827,22.08158,22.0547,22.11968,22.27163,22.25466,22.94035
DMKJLJHC_03559 putative tRNA/rRNA methyltransferase,21.43731,21.34131,20.86022,20.4278,20.78923,19.78741,20.6567,20.49889,19.75104,20.62742,19.41868,19.46044,21.79221,21.91806,22.40901
DMKJLJHC_03568 3-keto-5-aminohexanoate cleavage enzyme,22.88444,22.25986,23.10271,23.01669,22.62263,22.77708,22.68991,21.25669,22.98318,23.40523,22.85918,22.88874,22.17425,22.01574,22.28549
"DMKJLJHC_03571 Tryptophan 2,3-dioxygenase",20.52717,20.073,19.69612,22.09607,21.252,21.42383,21.19004,20.25294,20.01158,21.39074,21.78049,21.88632,21.05689,21.56274,21.88622
DMKJLJHC_03574 Kynureninase,22.74731,22.81347,22.67893,22.62344,22.84942,23.04507,23.18309,23.18223,23.05509,22.70208,22.78674,22.49575,22.38564,21.53688,21.01978
DMKJLJHC_03584 putative oxidoreductase/MSMEI_2347,22.82357,22.52378,22.5609,23.44354,23.28673,23.1525,23.98163,24.08958,23.83239,23.45776,23.09987,23.16282,22.35565,22.39333,22.22254
DMKJLJHC_03585 Choline-sulfatase,22.94833,23.03671,22.85268,22.8196,22.7349,22.84795,22.6079,22.67295,22.61923,23.25295,23.19774,23.03038,23.77706,21.10644,21.03796
DMKJLJHC_03594 Iron uptake protein A1,20.99245,21.39268,21.25084,22.01998,21.91528,21.87264,22.36701,22.24687,22.23485,21.74727,21.73525,21.52229,21.45935,22.43136,21.15712
DMKJLJHC_03601 Glutamine-dependent NAD(+) synthetase,24.18911,24.15915,24.06497,23.75348,23.76769,23.83461,23.88828,24.18162,24.35239,23.95189,24.35528,24.28595,21.1001,22.50106,21.49935
DMKJLJHC_03603 Glutamate--tRNA ligase 1,27.17883,26.93393,27.08284,26.45422,26.44785,26.50054,26.72286,26.51646,26.54129,26.7016,26.70055,26.44615,25.59906,24.7167,24.01742
DMKJLJHC_03605 N-acyl homoserine lactonase,25.26728,25.05345,25.24547,24.9444,25.21756,25.0106,24.56935,25.04247,24.89624,25.57816,25.45331,25.3839,22.32984,22.00392,21.64193
DMKJLJHC_03607 Aminomethyltransferase,24.21889,23.90876,23.92016,25.66828,25.45205,25.6525,25.33265,25.49302,25.33272,25.2676,25.45098,25.40503,23.19037,21.02686,22.11434
DMKJLJHC_03610 Glycine dehydrogenase (decarboxylating),26.24449,26.22661,26.03997,27.55267,27.21494,27.40023,26.73467,26.64678,26.54222,27.46599,27.57715,27.78762,24.11386,21.73132,24.81836
DMKJLJHC_03611 Fructokinase,25.43508,25.32337,25.56828,24.42208,24.34293,24.49155,24.44082,24.5809,24.38219,24.24235,24.61605,24.6062,22.11924,21.5386,21.68233
DMKJLJHC_03612 D-aminoacyl-tRNA deacylase,20.25384,20.57579,19.80532,19.56628,19.04263,19.29881,20.80626,21.61651,20.47273,20.27358,20.04272,19.90971,21.38959,23.0011,22.21855
DMKJLJHC_03614 Beta-ketodecanoyl-[acyl-carrier-protein] synthase,24.40438,24.13289,24.48407,24.14981,24.09531,24.20784,24.36473,24.55467,24.45318,24.27533,24.11084,23.98581,21.89776,23.45689,21.979
DMKJLJHC_03615 Glyoxylate/hydroxypyruvate reductase B,23.10976,23.06702,23.28715,22.75336,22.92466,23.21466,23.44708,23.41106,23.31617,23.67401,23.47692,23.34232,22.3764,22.09629,22.15881
DMKJLJHC_03616 putative chaperone CsaA,21.43995,21.38532,20.818,21.632,20.32549,19.85696,19.54065,20.10937,20.0127,19.48466,19.12777,19.63981,21.09815,21.3619,21.58021
DMKJLJHC_03617 Pyrroline-5-carboxylate reductase,23.44645,23.2981,23.53825,22.64735,22.44655,22.41571,22.19063,22.42972,22.31432,22.0778,22.53324,22.63141,21.29784,21.24562,21.97338
DMKJLJHC_03620 hypothetical protein,22.38406,21.65097,21.87452,22.26491,22.5976,22.17965,21.93772,22.44129,22.05328,22.28996,22.47187,22.11172,21.98874,21.56095,22.78464
DMKJLJHC_03645 Ribose-phosphate pyrophosphokinase,26.42993,26.58706,26.57525,26.00144,25.86429,25.94546,25.78447,25.57271,25.76073,25.82779,26.14892,26.10324,23.22186,22.1699,22.78748
DMKJLJHC_03646 2-hydroxychromene-2-carboxylate isomerase,23.7006,23.93751,23.80223,23.1822,23.58463,23.53576,23.78935,23.73934,23.87324,24.52612,23.84374,23.29011,21.0888,21.64859,21.494
DMKJLJHC_03647 Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system,20.32875,20.43634,20.46852,21.07541,19.31356,20.96289,21.02147,19.59218,20.85673,20.99555,20.72783,20.20168,22.01459,21.85203,21.50874
DMKJLJHC_03648 DNA repair protein RadA,22.65362,22.69183,22.92387,22.66884,23.19462,23.04492,23.13957,22.90099,22.91836,23.00525,22.61183,22.94183,22.16919,22.48414,21.34134
DMKJLJHC_03649 Colicin V production protein,23.27028,23.03907,22.98902,22.73236,22.62698,22.7205,22.87089,22.82458,22.98737,22.00199,22.81843,21.79543,21.73025,21.36354,21.95725
DMKJLJHC_03650 Amidophosphoribosyltransferase,22.86833,22.98636,22.7233,22.11905,22.3149,22.19707,22.91499,22.92258,23.17164,21.90191,22.09094,22.20973,22.20276,22.22107,21.51516
DMKJLJHC_03652 hypothetical protein,22.43336,22.56802,22.85095,22.27733,22.61475,19.6879,22.75356,22.76666,22.63227,22.79861,22.66666,22.64531,22.13113,21.4612,21.3993
DMKJLJHC_03653 hypothetical protein,21.98075,21.68534,21.838,19.49013,20.84153,21.30786,21.88547,20.21572,20.02722,20.44886,20.04861,21.36533,21.6499,21.5766,21.84539
DMKJLJHC_03654 Transketolase 1,29.17795,29.19162,29.08347,28.84864,28.61943,28.70421,28.71489,28.61828,28.68174,28.70909,28.75216,28.89012,28.35691,27.68539,28.24989
DMKJLJHC_03657 hypothetical protein,21.8765,22.1193,21.68893,22.25638,21.88387,21.98867,21.92129,22.1249,22.16751,21.88978,21.7772,21.55412,21.83959,23.06713,20.8271
DMKJLJHC_03658 Aconitate hydratase A,30.32614,30.37503,30.37638,29.83801,29.66536,30.00196,29.63462,29.61824,29.82486,30.1262,30.08322,30.2135,28.84583,28.67341,29.13139
DMKJLJHC_03662 Dihydroanticapsin 7-dehydrogenase,22.27557,22.20923,22.12282,21.95702,20.24253,22.02174,20.54379,20.12667,22.08057,22.13317,22.37891,22.22618,21.24716,22.22618,22.94901
DMKJLJHC_03663 HTH-type transcriptional regulator UlaR,21.64208,20.9828,21.08265,20.55665,20.60868,21.24771,20.11837,20.27357,19.01318,21.19958,21.34576,21.38922,21.18139,21.81287,21.35719
DMKJLJHC_03664 Autoinducer 2-binding protein LsrB,26.42675,26.36169,26.55497,25.62327,25.67772,25.62213,24.89837,25.29039,25.25303,25.65513,25.71942,25.7083,21.62124,22.41702,21.67859
DMKJLJHC_03665 Ribose import ATP-binding protein RbsA,20.46503,20.383,20.13446,20.62382,20.62882,20.04184,19.08439,20.20963,20.2636,19.92808,20.2923,20.16903,21.84744,22.42897,21.25916
DMKJLJHC_03687 hypothetical protein,25.39333,25.19715,25.33293,25.8779,25.94447,25.94855,25.71345,25.71581,25.8197,25.94962,25.95229,26.01159,22.99469,21.48536,21.88662
