Fasta headers,P,P,P,TPA,TPA,TPA,BHET,BHET,BHET,PET,PET,PET,PETB,PETB,PETB,P_relabun,TPA_relabun,BHET_relabun,PET_relabun,PETB_relabun,P,TPA,BHET,PET,PETB,P_sd,TPA_sd,BHET_sd,PET_sd,PETB_sd,P_TPA_fc,P_BHET_fc,P_PET_fc,P_PETB_fc,TPA_BHET_fc,TPA_PET_fc,TPA_PETB_fc,BHET_PET_fc,BHET_PETB_fc,PET_PETB_fc,P_TPA_ttest,P_BHET_ttest,P_PET_ttest,P_PETB_ttest,P_TPA_ttest_sig,P_BHET_ttest_sig,P_PET_ttest_sig,P_PETB_ttest_sig,TPA_BHET_ttest,TPA_PET_ttest,TPA_PETB_ttest,TPA_BHET_ttest_sig,TPA_PET_ttest_sig,TPA_PETB_ttest_sig,BHET_PET_ttest,BHET_PETB_ttest,BHET_PET_ttest_sig,BHET_PETB_ttest_sig,PET_PETB_ttest,PET_PETB_ttest_sig
GFJPDDAG_04047 hypothetical protein,19.77465,19.77729,18.80903,21.17202,20.84627,21.08935,20.16968,20.78691,19.59587,20.78135,19.95892,20.6025,22.68996,21.04733,19.81343,0.0013447307387433733,0.007620639414463455,0.0023331968467557055,0.004626446187077591,0.04680508484172491,19.453656666666667,21.035880000000002,20.18415333333333,20.447589999999998,21.18357333333333,0.45582116151939384,0.13825711868351145,0.4863477346051429,0.3531719197029498,1.178283467488004,1.582223333333335,0.7304966666666637,0.9939333333333309,1.7299166666666643,-0.8517266666666714,-0.5882900000000042,0.14769333333332924,0.2634366666666672,0.9994200000000006,0.7359833333333334,0.00932491318209859,0.19610752376901278,0.0713878652134477,0.12488551186269571,+,,,,0.0758009566823556,0.09331588255675143,0.868801996959087,,,,0.5689282859017243,0.3296922767094312,,,0.4451151645211572,
GFJPDDAG_04050 ABC-type transporter ATP-binding protein EcsA,20.82571,18.1689,18.29257,20.72274,20.63852,20.28988,20.46625,20.37333,19.08786,20.26553,20.35827,20.15712,21.46393,20.97549,22.5124,0.0010492709906660927,0.005443037792096236,0.0020194578429930153,0.0040632132306720305,0.06469699049815142,19.095726666666668,20.55038,19.97581333333333,20.26030666666667,21.650606666666665,1.2243243898665999,0.1873827448477229,0.6290227199041029,0.082202161501725,0.6411755975983139,1.454653333333333,0.8800866666666636,1.1645800000000008,2.554879999999997,-0.5745666666666693,-0.2900733333333321,1.1002266666666642,0.28449333333333726,1.6747933333333336,1.3902999999999963,0.1720649164554137,0.4170105102765463,0.25065532204566354,0.05915044229659177,,,,,0.2834071131363655,0.1154802548268769,0.08031461024708542,,,,0.5603927151962798,0.057765145715578704,,,0.03834097712662739,+
GFJPDDAG_04051 hypothetical protein,23.13802,22.18386,22.88841,21.58125,20.83503,20.32883,20.1538,20.48985,20.05151,20.86022,19.51183,20.24399,21.71602,19.77678,20.56249,0.013090279452559325,0.007008320338892912,0.0024114062060264668,0.0039113349207099525,0.03313115742004874,22.736763333333332,20.915036666666666,20.23172,20.205346666666667,20.685096666666666,0.4040238112069916,0.5144186130207796,0.18724161521057944,0.5511556818379205,0.7964241920121609,-1.8217266666666667,-2.505043333333333,-2.531416666666665,-2.051666666666666,-0.6833166666666664,-0.7096899999999984,-0.22993999999999915,-0.026373333333332027,0.4533766666666672,0.47974999999999923,0.016979158095265484,0.0013521906273272295,0.006346250953937147,0.031405526400841884,+,+,+,+,0.15228274729222196,0.2539144748039996,0.7488800476117659,,,,0.9519848990948293,0.47702422542045014,,,0.5222142491581695,
GFJPDDAG_04055 putative ABC transporter ATP-binding protein YxlF,22.82446,21.31169,22.11515,19.92707,21.34787,20.70183,21.62833,21.12648,21.07439,21.77413,18.75226,21.98694,22.49874,20.12368,20.72314,0.008324867583315269,0.0058683519019732565,0.0049745109382287375,0.006063249024575293,0.044638192305198644,22.083766666666666,20.658923333333334,21.2764,20.837776666666667,21.11518666666667,0.6179843328290953,0.5808321022655533,0.24975906483382349,1.4772399600230457,1.00846515144991,-1.4248433333333317,-0.8073666666666668,-1.245989999999999,-0.9685799999999958,0.6174766666666649,0.17885333333333264,0.4562633333333359,-0.43862333333333225,-0.161213333333329,0.27741000000000327,0.07632546273611553,0.16187257375437847,0.3329209954752404,0.31125049632459545,,,,,0.23937293893298253,0.881117214865379,0.6088092223329711,,,,0.7000875762124235,0.8370458145251158,,,0.837124781633216,
GFJPDDAG_04098 Transcriptional regulator CtsR,20.43736,18.96804,19.5029,20.03606,19.58104,21.11514,19.87321,20.64141,19.6112,20.20084,20.01064,20.8994,22.62142,21.07234,19.65831,0.0015260060246890497,0.004401856312990504,0.0021141748475932737,0.004385093922419167,0.044705384441961454,19.6361,20.24408,20.04194,20.370293333333333,21.117356666666666,0.6071968355209604,0.6433350308095046,0.4371769441160716,0.3821076711550763,1.210103327057469,0.6079800000000013,0.4058400000000013,0.7341933333333337,1.4812566666666669,-0.20214,0.1262133333333324,0.8732766666666656,0.3283533333333324,1.0754166666666656,0.7470633333333332,0.38611370015506113,0.4857973172582889,0.2213751906170103,0.19671256680489568,,,,,0.7318467824222749,0.823180988554876,0.4184664090874147,,,,0.46865318186409305,0.30265983894820514,,,0.45191761076048687,
GFJPDDAG_04100 Protein-arginine kinase,22.62919,23.00441,22.19418,20.68277,20.65756,21.23325,23.43173,19.65318,23.03699,19.81485,20.25959,20.09309,21.94555,20.67315,21.31983,0.011983028442098888,0.006735999601323275,0.008449043521113985,0.0035263061748701282,0.051192599650198164,22.609260000000003,20.857860000000002,22.040633333333332,20.055843333333332,21.312843333333333,0.3310750840318052,0.2656402643927816,1.695858677491207,0.1834646242618873,0.519478616905665,-1.7514000000000003,-0.5686266666666704,-2.5534166666666707,-1.2964166666666692,1.18277333333333,-0.8020166666666704,0.4549833333333311,-1.9847900000000003,-0.7277899999999988,1.2570000000000014,0.004298888761818263,0.6658515354307857,0.0006741481086726169,0.04088975020855332,+,,+,+,0.38500722537282533,0.024598566920249733,0.33199630416081527,,+,,0.17520008940590945,0.5928301404157006,,,0.03207581329456535,+
GFJPDDAG_04101 Negative regulator of genetic competence ClpC/MecB,26.55169,26.85472,26.0873,24.36786,24.02293,24.22111,24.88297,23.11904,24.91607,25.78564,23.47667,22.69311,22.39875,22.29025,20.80516,0.17748631634650575,0.06849841591051772,0.04062177464133525,0.053722495250955724,0.07333381552583379,26.49790333333333,24.203966666666663,24.306026666666668,23.98514,21.831386666666663,0.31559797024414243,0.1413378850682142,0.8394350928385654,1.3127177294706838,0.727002494738192,-2.293936666666667,-2.191876666666662,-2.5127633333333286,-4.666516666666666,0.10206000000000515,-0.2188266666666614,-2.3725799999999992,-0.32088666666666654,-2.4746400000000044,-2.153753333333338,0.0007192347028960143,0.025900674453591812,0.058061644420648865,0.001136530197331962,+,+,,+,0.8735889698745656,0.8261901541739547,0.010573496282343569,,,+,0.7853448303886961,0.03446529952807412,,+,0.11224026386456507,
GFJPDDAG_04102 DNA repair protein RadA,19.68573,18.96461,18.42317,21.87877,20.12544,20.99593,20.31494,21.19787,20.0885,20.81444,20.75868,20.56982,22.66726,20.23558,20.38513,0.000998728185184354,0.0074336909972862455,0.0029730107836542416,0.00556594920809422,0.04404816555566539,19.02450333333333,21.000046666666666,20.53377,20.714313333333333,21.09599,0.5171749200759408,0.7157998940268766,0.4786023930153305,0.10467739944971685,1.112731881542,1.9755433333333343,1.5092666666666688,1.6898100000000014,2.0714866666666687,-0.46627666666666556,-0.28573333333333295,0.09594333333333438,0.1805433333333326,0.5622199999999999,0.38167666666666733,0.034062037152033715,0.03881625820508386,0.010585856119036468,0.07537540569720494,+,+,+,,0.4864787707935547,0.6062352550299512,0.923254156316031,,,,0.6297744870948034,0.5474065700796631,,,0.6543704324332984,
GFJPDDAG_04103 DNA integrity scanning protein DisA,20.90998,19.48891,20.0308,21.86328,21.33038,20.55209,20.56738,20.12065,19.7617,21.16315,19.66036,20.35735,21.15571,21.40003,20.83944,0.0021687904385548763,0.008831236110064878,0.00227846892774691,0.004456571987592375,0.04515289857861965,20.14323,21.248583333333332,20.149910000000002,20.39362,21.131726666666665,0.5855711541734278,0.5384068009930368,0.32956757152365534,0.6140472732615956,0.22948738125560578,1.1053533333333334,0.006680000000002906,0.25038999999999945,0.9884966666666664,-1.0986733333333305,-0.854963333333334,-0.11685666666666705,0.24370999999999654,0.9818166666666635,0.7381066666666669,0.12084189460183413,0.9894560838863524,0.697862060307488,0.09033847728736515,,,,,0.06959127764921502,0.2128384552944491,0.7916727642698013,,,,0.6468423294843245,0.025877833343301297,,+,0.18651982898442873,
GFJPDDAG_04104 putative PIN and TRAM-domain containing protein YacL,20.0292,21.05431,18.92546,21.26,20.77169,20.31051,22.19412,21.20726,20.01421,20.76544,21.4224,20.49818,22.95899,21.02887,20.40572,0.0019678914704040957,0.0063853486095963065,0.004521134057813863,0.0063100630039469195,0.05686806059750643,20.00299,20.780733333333334,21.13853,20.89534,21.464526666666668,0.8692969587354292,0.38768041084836335,0.8912705394360733,0.3883307521516498,1.0869358986414774,0.7777433333333335,1.1355399999999989,0.8923500000000004,1.4615366666666674,0.35779666666666543,0.11460666666666697,0.6837933333333339,-0.24318999999999846,0.3259966666666685,0.569186666666667,0.3121850748767215,0.2666179123461998,0.25564921341141733,0.2117013760892572,,,,,0.6301265856460052,0.7824062193105723,0.4491952069332894,,,,0.7413784777946826,0.7593710176837254,,,0.523964089207649,
GFJPDDAG_04107 Glutamate--tRNA ligase,25.23637,26.42228,24.7025,21.17907,22.19406,22.46819,24.12786,21.17571,23.75165,21.87144,21.707,19.89834,22.16474,19.78681,21.96115,0.08606634660387485,0.014331708694249295,0.016639744345475813,0.007574974735286124,0.05088799220984342,25.45371666666667,21.947106666666667,23.018406666666664,21.15892666666667,21.304233333333332,0.7187213146662311,0.554494998614856,1.312004000256436,0.8938937992600434,1.0761946544602834,-3.506610000000002,-2.4353100000000047,-4.294789999999999,-4.149483333333336,1.0712999999999973,-0.788179999999997,-0.6428733333333341,-1.8594799999999942,-1.7141733333333313,0.14530666666666292,0.00545937274730562,0.0827364546358082,0.006106378591508348,0.010540816133982884,+,,+,+,0.34743063738567015,0.34904895183052903,0.494434898389356,,,,0.17297700630335894,0.22631999251300539,,,0.8903283963641799,
GFJPDDAG_04108 Serine acetyltransferase,19.69217,19.75757,20.73293,20.45038,21.19092,21.20817,20.40879,20.79174,20.3728,20.9679,20.37634,21.94142,21.0524,20.38388,21.70513,0.0020484755281642334,0.00717936072060641,0.002953852996052907,0.0072477561160828275,0.04258155407894154,20.06089,20.94982333333333,20.524443333333334,21.09522,21.047136666666663,0.47595350697310695,0.35322997516569205,0.1895775145480661,0.6452527351872812,0.5394108932488806,0.8889333333333305,0.4635533333333335,1.0343300000000006,0.9862466666666627,-0.425379999999997,0.14539666666667017,0.09731333333333225,0.5707766666666672,0.5226933333333292,-0.04808333333333792,0.10122662440725176,0.26986593200126635,0.1421569948507855,0.12453997028905818,,,,,0.2078489871719719,0.7936998090543803,0.8414203015029962,,,,0.2962638515949434,0.26567904064560377,,,0.9394417313028998,
GFJPDDAG_04109 Cysteine--tRNA ligase,22.61079,23.05691,22.51571,20.84503,20.86852,21.18348,19.98157,20.52544,19.88495,21.84974,20.72739,19.88097,21.64077,21.45635,20.65202,0.013009232913786566,0.007258687564618883,0.002248258665798188,0.00598636844995421,0.049000798897484446,22.72780333333333,20.965676666666667,20.13065333333333,20.819366666666667,21.249713333333336,0.235928591079777,0.15430848763290814,0.28192935312867895,0.8063740276213154,0.42928675314086057,-1.7621266666666635,-2.597149999999999,-1.9084366666666632,-1.4780899999999946,-0.8350233333333357,-0.14630999999999972,0.28403666666666894,0.688713333333336,1.1190600000000046,0.43034666666666865,0.0009040949315162816,0.0005639624338952108,0.03251661976333322,0.012977684766254964,+,+,+,+,0.02131060965554701,0.8134417645009576,0.4282877376288328,+,,,0.3178460114393343,0.03687966901940296,,+,0.5417309308530216,
GFJPDDAG_04111 Putative TrmH family tRNA/rRNA methyltransferase,21.32361,21.52674,20.60442,21.36588,20.52298,21.09742,19.66908,21.45305,18.54112,19.73755,20.09776,19.47449,21.33437,19.31742,20.87179,0.00436278886822404,0.007409923866976571,0.0018998752566460335,0.002892361230469169,0.02930104132866658,21.15159,20.995426666666667,19.88775,19.76993333333333,20.507859999999997,0.3956949211197934,0.3515888531920329,1.1988039895106573,0.255477178932984,0.8626917600549271,-0.15616333333333188,-1.2638399999999983,-1.381656666666668,-0.6437300000000015,-1.1076766666666664,-1.2254933333333362,-0.4875666666666696,-0.11781666666666979,0.6201099999999968,0.7379266666666666,0.6979353560117991,0.22976724898405548,0.014277523554456552,0.391783922567758,,,+,,0.2781607438550461,0.01629529839209368,0.5002916111451403,,+,,0.8984398640719935,0.5846152765648269,,,0.31060791660642023,
GFJPDDAG_04115 Protein translocase subunit SecE,23.79273,23.72723,24.07684,24.21956,24.88334,23.84728,25.48867,25.59124,25.12648,20.46392,24.70018,25.17893,21.01088,20.96813,21.58588,0.0286261283964181,0.07406698568355294,0.08683981191746712,0.03701379295037512,0.04695857418215283,23.8656,24.316726666666668,25.40213,23.447676666666666,21.18829666666667,0.1517438976257923,0.4285137895356716,0.19936121839515247,2.118868137321328,0.28167507383902873,0.4511266666666671,1.536529999999999,-0.4179233333333343,-2.677303333333331,1.085403333333332,-0.8690500000000014,-3.128429999999998,-1.9544533333333334,-4.21383333333333,-2.2593799999999966,0.2331490415436332,0.0009725348110703099,0.7946291288450187,0.00029189387840367206,,+,,+,0.03143984565439105,0.6000751676432223,0.0009923217747246063,+,,+,0.2638431750083567,6.598639187537318e-05,,+,0.20927061104716202,
GFJPDDAG_04116 Transcription termination/antitermination protein NusG,24.20434,24.45275,24.22501,22.61065,21.192,20.14527,19.73707,20.41175,21.55988,21.28052,19.66485,20.56595,22.38164,20.22412,20.99096,0.0385242239953265,0.00925354001957984,0.0030477009813459468,0.004810169537026911,0.04730519423936258,24.29403333333333,21.315973333333332,20.569566666666667,20.50377333333333,21.19890666666667,0.11254642725954975,1.0102975392207758,0.7524797446812477,0.6610581621578804,0.8929929076737153,-2.9780599999999993,-3.7244666666666646,-3.79026,-3.095126666666662,-0.7464066666666653,-0.8122000000000007,-0.11706666666666266,-0.06579333333333537,0.6293400000000027,0.695133333333338,0.014340859342631863,0.002285121172522961,0.0013279648479696342,0.008260084892090205,+,+,+,+,0.44921492242577965,0.39529513925692833,0.908201537251355,,,,0.9304528184522055,0.4884279771088628,,,0.4262421481398231,
GFJPDDAG_04117 50S ribosomal protein L11,26.87654,27.84799,26.52409,23.88753,23.57126,21.28496,20.68208,23.16148,20.7362,25.17657,23.03884,23.3041,21.12051,20.32672,20.77896,0.2662308584118494,0.02802447393330475,0.005916489271478314,0.04857530255934377,0.03446555556163691,27.082873333333335,22.914583333333336,21.526586666666663,23.839836666666667,20.742063333333334,0.5598260955173684,1.1595288797994157,1.1562552780804465,0.9513964193869052,0.3251119438320002,-4.168289999999999,-5.556286666666672,-3.2430366666666686,-6.340810000000001,-1.3879966666666732,0.9252533333333304,-2.1725200000000022,2.3132500000000036,-0.784523333333329,-3.0977733333333326,0.010197537080596834,0.0036175630067357017,0.014205641202280387,0.00015747530177063275,+,+,+,+,0.29679470206795855,0.4322274720621669,0.06321719953497985,,,,0.09423760268516353,0.4079066921623303,,,0.012087378952419986,+
GFJPDDAG_04118 50S ribosomal protein L1,27.46311,26.45844,26.16852,22.63469,23.70134,22.30408,22.6753,23.10398,23.53908,22.50133,24.12841,23.36426,22.4515,20.64397,20.90104,0.20370684631690245,0.027361372961813905,0.01768279832735017,0.034146072502097675,0.051883001271042666,26.69669,22.880036666666665,23.10612,23.331333333333333,21.33217,0.5547150102530127,0.5962270915422146,0.3526399550060461,0.6646605427501233,0.7984134196016499,-3.816653333333335,-3.5905699999999996,-3.365356666666667,-5.364519999999999,0.2260833333333352,0.4512966666666678,-1.547866666666664,0.2252133333333326,-1.7739499999999992,-1.9991633333333318,0.0026881314911206635,0.0015118559082973589,0.005336870557634583,0.0014550553000513124,+,+,+,+,0.6683767243856782,0.5142401704665633,0.09298692974070642,,,,0.6938422132587623,0.04527257316822723,,+,0.05290609874144687,
GFJPDDAG_04119 50S ribosomal protein L10,27.33909,28.83228,27.16231,23.30159,21.99483,23.19723,21.89571,22.51656,22.9606,22.70227,24.07504,23.06296,21.24176,21.46883,20.60881,0.4310029672208288,0.026450969917829633,0.01128064792992457,0.03295451904560345,0.04436920194584297,27.777893333333335,22.831216666666666,22.457623333333334,23.28009,21.106466666666666,0.7490488298428142,0.5929472964400427,0.43673243222315755,0.5810814319869472,0.36390183166465306,-4.946676666666669,-5.320270000000001,-4.497803333333334,-6.671426666666669,-0.3735933333333321,0.448873333333335,-1.7247500000000002,0.8224666666666671,-1.3511566666666681,-2.1736233333333352,0.0018505572546818944,0.0009706606100553721,0.002568174198994978,0.000346004157342953,+,+,+,+,0.5127687620731859,0.48710873379645653,0.024761030411348146,,,+,0.1848205256090409,0.028269763981868153,,+,0.01096068483502956,+
GFJPDDAG_04120 50S ribosomal protein L7/L12,27.17674,27.51292,27.14151,22.99512,23.38139,21.09668,24.79015,25.40795,25.73268,22.65556,23.94387,23.8853,21.5796,20.64029,20.99454,0.30458842867932806,0.020895138066995136,0.08148229420922964,0.03824566717742632,0.04330605047306453,27.277056666666667,22.49106333333333,25.31026,23.49491,21.071476666666666,0.16739956637405745,0.9985088176654004,0.39093750762323387,0.5939915420834427,0.3873114655617042,-4.785993333333337,-1.9667966666666672,-3.782146666666666,-6.205580000000001,2.81919666666667,1.0038466666666714,-1.4195866666666639,-1.8153499999999987,-4.238783333333334,-2.4234333333333353,0.0026033309568569613,0.0028241653328861574,0.0009751030232324615,3.1571741773552995e-05,+,+,+,+,0.020508743266065613,0.28882366214058475,0.13412854095069388,+,,,0.022549994576699674,0.0004032224672238831,+,+,0.008441769086291325,+
GFJPDDAG_04122 DNA-directed RNA polymerase subunit beta,27.77304,28.26598,27.70246,24.93202,25.87687,24.78791,26.7571,25.63054,26.68338,24.08253,25.53564,24.2438,22.47821,20.06748,20.17081,0.47358754342174697,0.13651970447813863,0.16833149982830573,0.08345757387897623,0.03859976160814301,27.913826666666665,25.198933333333333,26.357006666666667,24.620656666666665,20.9055,0.25067158027098996,0.4829703345157154,0.5145703858128213,0.6503321604807474,1.1128737066112524,-2.7148933333333325,-1.5568199999999983,-3.29317,-7.008326666666665,1.1580733333333342,-0.5782766666666674,-4.293433333333333,-1.7363500000000016,-5.451506666666667,-3.7151566666666653,0.002127743591985032,0.018356905168611038,0.0026078349398625427,0.0009660318300645294,+,+,+,+,0.08107506208351144,0.36981326749553606,0.0074640627225070165,,,+,0.0415104707447299,0.0032674140662109523,+,+,0.015145955366390311,+
