#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-1D4DCAEC1C1DDBC2-317EA3B81877B768
#datatype	hitsStandard Results
#status	0
#Start time	2019-06-07T14:37:35	Run time	0:00:06:46
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#268 - >GFJPDDAG_04281 tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	non-specific	238836	30	54	0.0221442	33.7405	cd01673	dNK	C	cl17190
Q#268 - >GFJPDDAG_04281 tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	superfamily	354320	30	54	0.0221442	33.7405	cl17190	NK superfamily	C	 - 
Q#270 - >GFJPDDAG_04286 hypothetical protein	specific	334159	41	133	3.09727e-14	64.8513	pfam00583	Acetyltransf_1	 - 	cl17182
Q#270 - >GFJPDDAG_04286 hypothetical protein	superfamily	354318	41	133	3.09727e-14	64.8513	cl17182	NAT_SF superfamily	 - 	 - 
Q#270 - >GFJPDDAG_04286 hypothetical protein	specific	173926	63	122	1.6828e-11	56.13	cd04301	NAT_SF	 - 	cl17182
Q#270 - >GFJPDDAG_04286 hypothetical protein	specific	223532	1	162	5.70127e-08	49.6099	COG0456	RimI	 - 	cl33885
Q#270 - >GFJPDDAG_04286 hypothetical protein	superfamily	223532	1	162	5.70127e-08	49.6099	cl33885	RimI superfamily	 - 	 - 
Q#270 - >GFJPDDAG_04286 hypothetical protein	non-specific	273701	51	128	7.85362e-07	45.3975	TIGR01575	rimI	C	cl36933
Q#270 - >GFJPDDAG_04286 hypothetical protein	superfamily	273701	51	128	7.85362e-07	45.3975	cl36933	rimI superfamily	C	 - 
Q#270 - >GFJPDDAG_04286 hypothetical protein	non-specific	236088	1	115	0.00527486	35.1701	PRK07757	PRK07757	C	cl17182
Q#270 - >GFJPDDAG_04286 hypothetical protein	non-specific	338211	4	60	0.0651813	32.5699	pfam12006	DUF3500	N	cl13443
Q#270 - >GFJPDDAG_04286 hypothetical protein	superfamily	338211	4	60	0.0651813	32.5699	cl13443	DUF3500 superfamily	N	 - 
Q#271 - >GFJPDDAG_04287 hypothetical protein	specific	223769	10	290	2.86776e-18	82.9921	COG0697	RhaT	 - 	cl34009
Q#271 - >GFJPDDAG_04287 hypothetical protein	superfamily	223769	10	290	2.86776e-18	82.9921	cl34009	RhaT superfamily	 - 	 - 
Q#271 - >GFJPDDAG_04287 hypothetical protein	non-specific	273359	32	281	7.17342e-12	64.252	TIGR00950	2A78	 - 	cl36778
Q#271 - >GFJPDDAG_04287 hypothetical protein	superfamily	273359	32	281	7.17342e-12	64.252	cl36778	2A78 superfamily	 - 	 - 
Q#271 - >GFJPDDAG_04287 hypothetical protein	specific	307170	150	286	1.80817e-09	54.8938	pfam00892	EamA	 - 	cl23754
Q#271 - >GFJPDDAG_04287 hypothetical protein	superfamily	329058	150	286	1.80817e-09	54.8938	cl23754	EamA superfamily	 - 	 - 
Q#272 - >GFJPDDAG_04288 hypothetical protein	specific	224204	5	229	6.98265e-53	169.809	COG1285	SapB	 - 	cl34217
Q#272 - >GFJPDDAG_04288 hypothetical protein	superfamily	224204	5	229	6.98265e-53	169.809	cl34217	SapB superfamily	 - 	 - 
Q#272 - >GFJPDDAG_04288 hypothetical protein	specific	334885	12	142	7.02933e-40	132.987	pfam02308	MgtC	 - 	cl15893
Q#272 - >GFJPDDAG_04288 hypothetical protein	superfamily	353991	12	142	7.02933e-40	132.987	cl15893	MgtC superfamily	 - 	 - 
Q#272 - >GFJPDDAG_04288 hypothetical protein	non-specific	182178	8	227	2.77747e-28	106.33	PRK09977	PRK09977	 - 	cl32445
Q#272 - >GFJPDDAG_04288 hypothetical protein	superfamily	182178	8	227	2.77747e-28	106.33	cl32445	PRK09977 superfamily	 - 	 - 
Q#273 - >GFJPDDAG_04289 PTS system fructose-specific EIIABC component	non-specific	236740	168	622	1.23344e-140	420.687	PRK10712	PRK10712	 - 	cl35942
Q#273 - >GFJPDDAG_04289 PTS system fructose-specific EIIABC component	superfamily	236740	168	622	1.23344e-140	420.687	cl35942	PRK10712 superfamily	 - 	 - 
Q#273 - >GFJPDDAG_04289 PTS system fructose-specific EIIABC component	non-specific	273617	278	620	1.38293e-135	399.87	TIGR01427	PTS_IIC_fructo	 - 	cl21492
Q#273 - >GFJPDDAG_04289 PTS system fructose-specific EIIABC component	superfamily	328750	278	620	1.38293e-135	399.87	cl21492	PTS_EIIC superfamily	 - 	 - 
Q#273 - >GFJPDDAG_04289 PTS system fructose-specific EIIABC component	specific	224218	290	622	1.04626e-133	394.646	COG1299	FrwC	 - 	cl21492
Q#273 - >GFJPDDAG_04289 PTS system fructose-specific EIIABC component	specific	224676	3	147	1.22865e-44	155.561	COG1762	PtsN	 - 	cl00163
Q#273 - >GFJPDDAG_04289 PTS system fructose-specific EIIABC component	superfamily	350927	3	147	1.22865e-44	155.561	cl00163	PTS_IIA_fru superfamily	 - 	 - 
Q#273 - >GFJPDDAG_04289 PTS system fructose-specific EIIABC component	specific	238129	7	146	1.85311e-44	154.641	cd00211	PTS_IIA_fru	 - 	cl00163
Q#273 - >GFJPDDAG_04289 PTS system fructose-specific EIIABC component	specific	334031	6	147	5.1567e-42	148.126	pfam00359	PTS_EIIA_2	 - 	cl00163
Q#273 - >GFJPDDAG_04289 PTS system fructose-specific EIIABC component	non-specific	273298	6	133	9.54805e-40	141.643	TIGR00848	fruA	 - 	cl00163
Q#273 - >GFJPDDAG_04289 PTS system fructose-specific EIIABC component	specific	99911	169	264	8.36547e-35	126.448	cd05569	PTS_IIB_fructose	 - 	cl10014
Q#273 - >GFJPDDAG_04289 PTS system fructose-specific EIIABC component	superfamily	353043	169	264	8.36547e-35	126.448	cl10014	PTS_IIB superfamily	 - 	 - 
Q#273 - >GFJPDDAG_04289 PTS system fructose-specific EIIABC component	non-specific	182141	6	147	2.02434e-26	104.968	PRK09913	PRK09913	 - 	cl00163
Q#273 - >GFJPDDAG_04289 PTS system fructose-specific EIIABC component	specific	334883	171	261	6.81137e-13	64.2724	pfam02302	PTS_IIB	 - 	cl10014
Q#274 - >GFJPDDAG_04290 Tagatose-6-phosphate kinase	specific	274464	2	299	2.42773e-129	369.982	TIGR03168	1-PFK	 - 	cl00192
Q#274 - >GFJPDDAG_04290 Tagatose-6-phosphate kinase	superfamily	350937	2	299	2.42773e-129	369.982	cl00192	ribokinase_pfkB_like superfamily	 - 	 - 
Q#274 - >GFJPDDAG_04290 Tagatose-6-phosphate kinase	specific	238570	1	286	7.67465e-129	368.013	cd01164	FruK_PfkB_like	 - 	cl00192
Q#274 - >GFJPDDAG_04290 Tagatose-6-phosphate kinase	specific	224030	1	300	1.09148e-125	360.763	COG1105	FruK	 - 	cl00192
Q#274 - >GFJPDDAG_04290 Tagatose-6-phosphate kinase	specific	333986	7	288	1.36987e-55	181.761	pfam00294	PfkB	 - 	cl00192
Q#274 - >GFJPDDAG_04290 Tagatose-6-phosphate kinase	non-specific	181923	4	300	1.19037e-54	179.891	PRK09513	fruK	 - 	cl00192
Q#275 - >GFJPDDAG_04291 HTH-type transcriptional repressor GlcR	specific	224268	1	250	9.67087e-86	255.236	COG1349	GlpR	 - 	cl34234
Q#275 - >GFJPDDAG_04291 HTH-type transcriptional repressor GlcR	superfamily	224268	1	250	9.67087e-86	255.236	cl34234	GlpR superfamily	 - 	 - 
Q#275 - >GFJPDDAG_04291 HTH-type transcriptional repressor GlcR	specific	278862	78	228	4.15589e-59	184.237	pfam00455	DeoRC	 - 	cl00339
Q#275 - >GFJPDDAG_04291 HTH-type transcriptional repressor GlcR	superfamily	351040	78	228	4.15589e-59	184.237	cl00339	SugarP_isomerase superfamily	 - 	 - 
Q#275 - >GFJPDDAG_04291 HTH-type transcriptional repressor GlcR	non-specific	182086	3	230	1.34023e-41	143.071	PRK09802	PRK09802	 - 	cl32417
Q#275 - >GFJPDDAG_04291 HTH-type transcriptional repressor GlcR	superfamily	182086	3	230	1.34023e-41	143.071	cl32417	PRK09802 superfamily	 - 	 - 
Q#275 - >GFJPDDAG_04291 HTH-type transcriptional repressor GlcR	non-specific	197714	6	56	9.70555e-13	61.0842	smart00420	HTH_DEOR	 - 	cl21459
Q#275 - >GFJPDDAG_04291 HTH-type transcriptional repressor GlcR	superfamily	354815	6	56	9.70555e-13	61.0842	cl21459	HTH superfamily	 - 	 - 
Q#276 - >GFJPDDAG_04292 Lipoteichoic acid synthase 2	specific	224287	15	637	1.15527e-174	512.365	COG1368	MdoB	 - 	cl34240
Q#276 - >GFJPDDAG_04292 Lipoteichoic acid synthase 2	superfamily	224287	15	637	1.15527e-174	512.365	cl34240	MdoB superfamily	 - 	 - 
Q#276 - >GFJPDDAG_04292 Lipoteichoic acid synthase 2	specific	293739	251	541	2.73354e-78	250.678	cd16015	LTA_synthase	 - 	cl23718
Q#276 - >GFJPDDAG_04292 Lipoteichoic acid synthase 2	superfamily	355016	251	541	2.73354e-78	250.678	cl23718	ALP_like superfamily	 - 	 - 
Q#276 - >GFJPDDAG_04292 Lipoteichoic acid synthase 2	specific	334301	251	542	4.80757e-47	167.963	pfam00884	Sulfatase	 - 	cl38016
Q#276 - >GFJPDDAG_04292 Lipoteichoic acid synthase 2	superfamily	334301	251	542	4.80757e-47	167.963	cl38016	Sulfatase superfamily	 - 	 - 
Q#276 - >GFJPDDAG_04292 Lipoteichoic acid synthase 2	non-specific	171438	249	559	7.4276e-07	52.2157	PRK12363	PRK12363	NC	cl27312
Q#276 - >GFJPDDAG_04292 Lipoteichoic acid synthase 2	superfamily	171438	249	559	7.4276e-07	52.2157	cl27312	PRK12363 superfamily	NC	 - 
Q#277 - >GFJPDDAG_04293 Glutathione transport system permease protein GsiD	non-specific	224094	7	296	5.03311e-21	91.1684	COG1173	DppC	 - 	cl34159
Q#277 - >GFJPDDAG_04293 Glutathione transport system permease protein GsiD	superfamily	224094	7	296	5.03311e-21	91.1684	cl34159	DppC superfamily	 - 	 - 
Q#277 - >GFJPDDAG_04293 Glutathione transport system permease protein GsiD	non-specific	131837	55	215	1.84954e-11	63.1732	TIGR02790	nickel_nikC	C	cl31249
Q#277 - >GFJPDDAG_04293 Glutathione transport system permease protein GsiD	superfamily	131837	55	215	1.84954e-11	63.1732	cl31249	nickel_nikC superfamily	C	 - 
Q#277 - >GFJPDDAG_04293 Glutathione transport system permease protein GsiD	non-specific	236687	55	215	4.85854e-07	50.0518	PRK10417	nikC	C	cl35913
Q#277 - >GFJPDDAG_04293 Glutathione transport system permease protein GsiD	superfamily	236687	55	215	4.85854e-07	50.0518	cl35913	nikC superfamily	C	 - 
Q#277 - >GFJPDDAG_04293 Glutathione transport system permease protein GsiD	specific	119394	79	221	7.92132e-06	45.7325	cd06261	TM_PBP2	C	cl00427
Q#277 - >GFJPDDAG_04293 Glutathione transport system permease protein GsiD	superfamily	351090	79	221	7.92132e-06	45.7325	cl00427	TM_PBP2 superfamily	C	 - 
Q#278 - >GFJPDDAG_04294 Dipeptide transport system permease protein DppB	non-specific	223674	75	272	5.55919e-12	64.8179	COG0601	DppB	N	cl33970
Q#278 - >GFJPDDAG_04294 Dipeptide transport system permease protein DppB	superfamily	223674	75	272	5.55919e-12	64.8179	cl33970	DppB superfamily	N	 - 
Q#278 - >GFJPDDAG_04294 Dipeptide transport system permease protein DppB	non-specific	182834	162	272	7.06267e-07	49.8101	PRK10914	PRK10914	N	cl00427
Q#278 - >GFJPDDAG_04294 Dipeptide transport system permease protein DppB	superfamily	351090	162	272	7.06267e-07	49.8101	cl00427	TM_PBP2 superfamily	N	 - 
Q#278 - >GFJPDDAG_04294 Dipeptide transport system permease protein DppB	non-specific	334128	102	277	2.39511e-05	43.8269	pfam00528	BPD_transp_1	 - 	cl00427
Q#278 - >GFJPDDAG_04294 Dipeptide transport system permease protein DppB	non-specific	131836	75	254	0.000136488	42.4403	TIGR02789	nickel_nikB	N	cl31248
Q#278 - >GFJPDDAG_04294 Dipeptide transport system permease protein DppB	superfamily	131836	75	254	0.000136488	42.4403	cl31248	nickel_nikB superfamily	N	 - 
Q#278 - >GFJPDDAG_04294 Dipeptide transport system permease protein DppB	specific	119394	79	242	0.0152453	35.7173	cd06261	TM_PBP2	 - 	cl00427
Q#279 - >GFJPDDAG_04295 Sugar phosphatase YidA	specific	319818	21	264	1.63445e-81	245.583	cd07516	HAD_Pase	 - 	cl21460
Q#279 - >GFJPDDAG_04295 Sugar phosphatase YidA	superfamily	354816	21	264	1.63445e-81	245.583	cl21460	HAD_like superfamily	 - 	 - 
Q#279 - >GFJPDDAG_04295 Sugar phosphatase YidA	specific	311955	20	262	1.56022e-67	209.779	pfam08282	Hydrolase_3	 - 	cl37769
Q#279 - >GFJPDDAG_04295 Sugar phosphatase YidA	superfamily	311955	20	262	1.56022e-67	209.779	cl37769	Hydrolase_3 superfamily	 - 	 - 
Q#279 - >GFJPDDAG_04295 Sugar phosphatase YidA	specific	223635	21	269	1.89298e-62	197.249	COG0561	Cof	 - 	cl21460
Q#279 - >GFJPDDAG_04295 Sugar phosphatase YidA	specific	272905	21	261	2.72759e-60	191.328	TIGR00099	Cof-subfamily	 - 	cl36587
Q#279 - >GFJPDDAG_04295 Sugar phosphatase YidA	superfamily	272905	21	261	2.72759e-60	191.328	cl36587	Cof-subfamily superfamily	 - 	 - 
Q#279 - >GFJPDDAG_04295 Sugar phosphatase YidA	non-specific	182509	21	268	3.37226e-52	171.029	PRK10513	PRK10513	 - 	cl32525
Q#279 - >GFJPDDAG_04295 Sugar phosphatase YidA	superfamily	182509	21	268	3.37226e-52	171.029	cl32525	PRK10513 superfamily	 - 	 - 
Q#280 - >GFJPDDAG_04296 N-acetylglucosamine-6-phosphate deacetylase	specific	238434	8	388	1.50566e-164	465.9	cd00854	NagA	 - 	cl00281
Q#280 - >GFJPDDAG_04296 N-acetylglucosamine-6-phosphate deacetylase	superfamily	351001	8	388	1.50566e-164	465.9	cl00281	metallo-dependent_hydrolases superfamily	 - 	 - 
Q#280 - >GFJPDDAG_04296 N-acetylglucosamine-6-phosphate deacetylase	specific	224733	7	392	2.9308e-151	432.461	COG1820	NagA	 - 	cl00281
Q#280 - >GFJPDDAG_04296 N-acetylglucosamine-6-phosphate deacetylase	non-specific	272968	7	389	1.30569e-124	364.925	TIGR00221	nagA	 - 	cl00281
Q#280 - >GFJPDDAG_04296 N-acetylglucosamine-6-phosphate deacetylase	non-specific	183010	13	390	3.43059e-68	220.231	PRK11170	nagA	 - 	cl00281
Q#280 - >GFJPDDAG_04296 N-acetylglucosamine-6-phosphate deacetylase	specific	334771	60	378	6.58506e-25	103.727	pfam01979	Amidohydro_1	 - 	cl00281
Q#281 - >GFJPDDAG_04297 Glucosamine-6-phosphate deaminase 1	specific	238693	10	237	6.36429e-136	381.448	cd01399	GlcN6P_deaminase	 - 	cl00339
Q#281 - >GFJPDDAG_04297 Glucosamine-6-phosphate deaminase 1	superfamily	351040	10	237	6.36429e-136	381.448	cl00339	SugarP_isomerase superfamily	 - 	 - 
Q#281 - >GFJPDDAG_04297 Glucosamine-6-phosphate deaminase 1	specific	179028	1	243	1.22101e-115	331.409	PRK00443	nagB	 - 	cl00339
Q#281 - >GFJPDDAG_04297 Glucosamine-6-phosphate deaminase 1	non-specific	129593	1	242	9.84256e-106	306.355	TIGR00502	nagB	 - 	cl00339
Q#281 - >GFJPDDAG_04297 Glucosamine-6-phosphate deaminase 1	specific	223440	1	242	4.64394e-86	255.646	COG0363	NagB	 - 	cl00339
Q#281 - >GFJPDDAG_04297 Glucosamine-6-phosphate deaminase 1	non-specific	334420	10	221	6.74885e-22	89.9647	pfam01182	Glucosamine_iso	 - 	cl00339
Q#282 - >GFJPDDAG_04298 Arsenical pump membrane protein	specific	238538	7	442	1.96495e-123	365.05	cd01118	ArsB_permease	 - 	cl21473
Q#282 - >GFJPDDAG_04298 Arsenical pump membrane protein	superfamily	354825	7	442	1.96495e-123	365.05	cl21473	ArsB_NhaD_permease superfamily	 - 	 - 
Q#282 - >GFJPDDAG_04298 Arsenical pump membrane protein	specific	223983	8	445	3.83857e-70	228.265	COG1055	ArsB	 - 	cl30430
Q#282 - >GFJPDDAG_04298 Arsenical pump membrane protein	superfamily	223983	8	445	3.83857e-70	228.265	cl30430	ArsB superfamily	 - 	 - 
Q#282 - >GFJPDDAG_04298 Arsenical pump membrane protein	non-specific	185342	9	448	3.54749e-69	225.821	PRK15445	PRK15445	 - 	cl21473
Q#282 - >GFJPDDAG_04298 Arsenical pump membrane protein	non-specific	307937	7	446	2.13132e-60	202.914	pfam02040	ArsB	 - 	cl21473
Q#282 - >GFJPDDAG_04298 Arsenical pump membrane protein	non-specific	213571	7	448	2.84165e-59	199.992	TIGR00935	2a45	 - 	cl21473
Q#283 - >GFJPDDAG_04300 Putative prophage phiRv2 integrase	specific	271189	175	349	1.85771e-49	163.114	cd01189	INT_ICEBs1_C_like	 - 	cl00213
Q#283 - >GFJPDDAG_04300 Putative prophage phiRv2 integrase	superfamily	350955	175	349	1.85771e-49	163.114	cl00213	DNA_BRE_C superfamily	 - 	 - 
Q#283 - >GFJPDDAG_04300 Putative prophage phiRv2 integrase	non-specific	274042	106	359	3.85068e-24	100.374	TIGR02224	recomb_XerC	 - 	cl28330
Q#283 - >GFJPDDAG_04300 Putative prophage phiRv2 integrase	superfamily	355709	106	359	3.85068e-24	100.374	cl28330	XerC superfamily	 - 	 - 
Q#283 - >GFJPDDAG_04300 Putative prophage phiRv2 integrase	non-specific	334163	196	351	8.24417e-23	93.5358	pfam00589	Phage_integrase	 - 	cl00213
Q#283 - >GFJPDDAG_04300 Putative prophage phiRv2 integrase	non-specific	234698	107	359	1.203e-19	87.9025	PRK00236	xerC	 - 	cl28330
Q#283 - >GFJPDDAG_04300 Putative prophage phiRv2 integrase	specific	223655	56	362	2.1594e-19	87.2532	COG0582	XerC	 - 	cl28330
Q#283 - >GFJPDDAG_04300 Putative prophage phiRv2 integrase	specific	317104	67	122	2.82531e-06	43.67	pfam14659	Phage_int_SAM_3	 - 	cl29123
Q#283 - >GFJPDDAG_04300 Putative prophage phiRv2 integrase	superfamily	355999	67	122	2.82531e-06	43.67	cl29123	Phage_int_SAM_5 superfamily	 - 	 - 
Q#283 - >GFJPDDAG_04300 Putative prophage phiRv2 integrase	specific	339310	13	54	2.74487e-05	40.6137	pfam14657	Arm-DNA-bind_4	 - 	cl19996
Q#283 - >GFJPDDAG_04300 Putative prophage phiRv2 integrase	superfamily	339310	13	54	2.74487e-05	40.6137	cl19996	Arm-DNA-bind_4 superfamily	 - 	 - 
Q#284 - >GFJPDDAG_04301 hypothetical protein	specific	338467	12	59	3.49008e-09	46.667	pfam12728	HTH_17	 - 	cl02600
Q#284 - >GFJPDDAG_04301 hypothetical protein	superfamily	351819	12	59	3.49008e-09	46.667	cl02600	HTH_MerR-SF superfamily	 - 	 - 
Q#284 - >GFJPDDAG_04301 hypothetical protein	non-specific	200128	12	58	6.78337e-06	38.351	TIGR01764	excise	 - 	cl02600
Q#284 - >GFJPDDAG_04301 hypothetical protein	non-specific	238042	12	30	0.0925191	28.4186	cd00090	HTH_ARSR	NC	cl21459
Q#284 - >GFJPDDAG_04301 hypothetical protein	superfamily	354815	12	30	0.0925191	28.4186	cl21459	HTH superfamily	NC	 - 
Q#285 - >GFJPDDAG_04302 hypothetical protein	non-specific	340424	20	112	0.0669698	33.413	cd16948	HATPase_BceS-YxdK-YvcQ-like	 - 	cl00075
Q#285 - >GFJPDDAG_04302 hypothetical protein	superfamily	350890	20	112	0.0669698	33.413	cl00075	HATPase superfamily	 - 	 - 
Q#285 - >GFJPDDAG_04302 hypothetical protein	specific	214643	19	87	0.0968544	33.0059	smart00387	HATPase_c	C	cl00075
Q#286 - >GFJPDDAG_04303 Ribonuclease	specific	339225	143	198	0.000829087	36.9556	pfam14436	EndoU_bacteria	N	cl16881
Q#286 - >GFJPDDAG_04303 Ribonuclease	superfamily	339225	143	198	0.000829087	36.9556	cl16881	EndoU_bacteria superfamily	N	 - 
Q#287 - >GFJPDDAG_04304 hypothetical protein	non-specific	274815	2	63	0.00328544	35.4326	TIGR03850	bind_CPR_0540	C	cl21456
Q#287 - >GFJPDDAG_04304 hypothetical protein	superfamily	354813	2	63	0.00328544	35.4326	cl21456	Periplasmic_Binding_Protein_Type_2 superfamily	C	 - 
Q#289 - >GFJPDDAG_04306 hypothetical protein	non-specific	318492	22	326	1.46939e-44	154.617	pfam16263	DUF4917	 - 	cl24740
Q#289 - >GFJPDDAG_04306 hypothetical protein	superfamily	318492	22	326	1.46939e-44	154.617	cl24740	DUF4917 superfamily	 - 	 - 
Q#292 - >GFJPDDAG_04309 hypothetical protein	non-specific	254756	8	87	2.01754e-07	49.7012	pfam08357	SEFIR	C	cl23749
Q#292 - >GFJPDDAG_04309 hypothetical protein	superfamily	355033	8	87	2.01754e-07	49.7012	cl23749	TIR_2 superfamily	C	 - 
Q#292 - >GFJPDDAG_04309 hypothetical protein	non-specific	214587	8	76	0.00858398	35.762	smart00255	TIR	C	cl23749
Q#295 - >GFJPDDAG_04312 Type-1 restriction enzyme R protein	non-specific	226581	197	1087	0	751.195	COG4096	HsdR	 - 	cl34711
Q#295 - >GFJPDDAG_04312 Type-1 restriction enzyme R protein	superfamily	226581	197	1087	0	751.195	cl34711	HsdR superfamily	 - 	 - 
Q#295 - >GFJPDDAG_04312 Type-1 restriction enzyme R protein	non-specific	236912	1	728	3.75345e-88	308.419	PRK11448	hsdR	C	cl36022
Q#295 - >GFJPDDAG_04312 Type-1 restriction enzyme R protein	superfamily	236912	1	728	3.75345e-88	308.419	cl36022	hsdR superfamily	C	 - 
Q#295 - >GFJPDDAG_04312 Type-1 restriction enzyme R protein	specific	350790	345	512	5.07561e-68	225.133	cd18032	DEXHc_RE_I_III_res	 - 	cl28899
Q#295 - >GFJPDDAG_04312 Type-1 restriction enzyme R protein	superfamily	355775	345	512	5.07561e-68	225.133	cl28899	DEAD-like_helicase_N superfamily	 - 	 - 
Q#295 - >GFJPDDAG_04312 Type-1 restriction enzyme R protein	specific	309815	345	502	2.60849e-43	154.752	pfam04851	ResIII	 - 	cl28899
Q#295 - >GFJPDDAG_04312 Type-1 restriction enzyme R protein	non-specific	273028	155	739	8.59415e-20	94.7751	TIGR00348	hsdR	 - 	cl36622
Q#295 - >GFJPDDAG_04312 Type-1 restriction enzyme R protein	superfamily	273028	155	739	8.59415e-20	94.7751	cl36622	hsdR superfamily	 - 	 - 
Q#295 - >GFJPDDAG_04312 Type-1 restriction enzyme R protein	specific	214692	345	515	2.34137e-17	81.3842	smart00487	DEXDc	 - 	cl28899
Q#295 - >GFJPDDAG_04312 Type-1 restriction enzyme R protein	specific	338868	23	116	2.37707e-13	66.5258	pfam13643	DUF4145	 - 	cl16330
Q#295 - >GFJPDDAG_04312 Type-1 restriction enzyme R protein	superfamily	338868	23	116	2.37707e-13	66.5258	cl16330	DUF4145 superfamily	 - 	 - 
Q#296 - >GFJPDDAG_04313 hypothetical protein	specific	341196	196	377	1.70592e-76	233.865	cd17515	RMtype1_S_MjaORF132P_Sau1132ORF3780P-TRD1-CR1_like	 - 	cl38903
Q#296 - >GFJPDDAG_04313 hypothetical protein	superfamily	365779	196	377	1.70592e-76	233.865	cl38903	RMtype1_S_TRD-CR_like superfamily	 - 	 - 
Q#296 - >GFJPDDAG_04313 hypothetical protein	specific	341152	5	183	3.30442e-57	184.243	cd17263	RMtype1_S_AbaB8300I-TRD1-CR1_like	 - 	cl38903
Q#296 - >GFJPDDAG_04313 hypothetical protein	superfamily	365779	5	183	3.30442e-57	184.243	cl38903	RMtype1_S_TRD-CR_like superfamily	 - 	 - 
Q#296 - >GFJPDDAG_04313 hypothetical protein	non-specific	279728	192	367	9.0502e-19	82.4031	pfam01420	Methylase_S	 - 	cl37503
Q#296 - >GFJPDDAG_04313 hypothetical protein	superfamily	279728	192	367	9.0502e-19	82.4031	cl37503	Methylase_S superfamily	 - 	 - 
Q#296 - >GFJPDDAG_04313 hypothetical protein	specific	223804	5	366	1.24102e-18	86.2538	COG0732	HsdS	 - 	cl34024
Q#296 - >GFJPDDAG_04313 hypothetical protein	superfamily	223804	5	366	1.24102e-18	86.2538	cl34024	HsdS superfamily	 - 	 - 
Q#296 - >GFJPDDAG_04313 hypothetical protein	non-specific	236619	5	381	2.79425e-10	61.4363	PRK09737	PRK09737	 - 	cl35887
Q#296 - >GFJPDDAG_04313 hypothetical protein	superfamily	236619	5	381	2.79425e-10	61.4363	cl35887	PRK09737 superfamily	 - 	 - 
Q#296 - >GFJPDDAG_04313 hypothetical protein	non-specific	279728	4	171	7.11203e-10	57.3651	pfam01420	Methylase_S	 - 	cl37503
Q#296 - >GFJPDDAG_04313 hypothetical protein	superfamily	279728	4	171	7.11203e-10	57.3651	cl37503	Methylase_S superfamily	 - 	 - 
Q#296 - >GFJPDDAG_04313 hypothetical protein	specific	223804	52	178	3.71116e-07	51.5858	COG0732	HsdS	N	cl34024
Q#296 - >GFJPDDAG_04313 hypothetical protein	superfamily	223804	52	178	3.71116e-07	51.5858	cl34024	HsdS superfamily	N	 - 
Q#297 - >GFJPDDAG_04314 Type I restriction enzyme EcoKI M protein	specific	223363	1	483	5.78297e-72	236.159	COG0286	HsdM	 - 	cl33828
Q#297 - >GFJPDDAG_04314 Type I restriction enzyme EcoKI M protein	superfamily	223363	1	483	5.78297e-72	236.159	cl33828	HsdM superfamily	 - 	 - 
Q#297 - >GFJPDDAG_04314 Type I restriction enzyme EcoKI M protein	non-specific	280533	142	456	2.21941e-67	218.345	pfam02384	N6_Mtase	 - 	cl37510
Q#297 - >GFJPDDAG_04314 Type I restriction enzyme EcoKI M protein	superfamily	280533	142	456	2.21941e-67	218.345	cl37510	N6_Mtase superfamily	 - 	 - 
