#Batch CD-search tool	NIH/NLM/NCBI									
#cdsid	QM3-qcdsearch-EF832E26470DADB-3CA465FD1FDB02E6									
#datatype	hitsStandard Results									
#status	0									
#Start time	2019-06-07T14:36:53	Run time	0:01:26:40							
#status	success									
										
Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#3659 - >GFJPDDAG_03700 Rod shape-determining protein MreB	non-specific	214592	8	329	0.000544982	41.0895	smart00268	ACTIN	 - 	cl29667
Q#3659 - >GFJPDDAG_03700 Rod shape-determining protein MreB	superfamily	214592	8	329	0.000544982	41.0895	cl29667	ACTIN superfamily	 - 	 - 
Q#3660 - >GFJPDDAG_03701 Flagellar basal-body rod protein FlgG	specific	227125	1	276	4.37E-75	229.869	COG4786	FlgG	 - 	cl34823
Q#3660 - >GFJPDDAG_03701 Flagellar basal-body rod protein FlgG	superfamily	227125	1	276	4.37E-75	229.869	cl34823	FlgG superfamily	 - 	 - 
Q#3660 - >GFJPDDAG_03701 Flagellar basal-body rod protein FlgG	non-specific	183768	1	278	6.42E-55	177.969	PRK12818	flgG	 - 	cl32836
Q#3660 - >GFJPDDAG_03701 Flagellar basal-body rod protein FlgG	superfamily	183768	1	278	6.42E-55	177.969	cl32836	flgG superfamily	 - 	 - 
Q#3660 - >GFJPDDAG_03701 Flagellar basal-body rod protein FlgG	specific	274616	3	257	1.16E-49	163.577	TIGR03506	FlgEFG_subfam	 - 	cl37282
Q#3660 - >GFJPDDAG_03701 Flagellar basal-body rod protein FlgG	superfamily	274616	3	257	1.16E-49	163.577	cl37282	FlgEFG_subfam superfamily	 - 	 - 
Q#3660 - >GFJPDDAG_03701 Flagellar basal-body rod protein FlgG	specific	336403	197	273	4.85E-16	70.7618	pfam06429	Flg_bbr_C	 - 	cl15855
Q#3660 - >GFJPDDAG_03701 Flagellar basal-body rod protein FlgG	superfamily	353989	197	273	4.85E-16	70.7618	cl15855	Flg_bbr_C superfamily	 - 	 - 
Q#3661 - >GFJPDDAG_03702 Flagellar basal-body rod protein FlgG	specific	227125	1	278	4.61E-66	206.757	COG4786	FlgG	 - 	cl34823
Q#3661 - >GFJPDDAG_03702 Flagellar basal-body rod protein FlgG	superfamily	227125	1	278	4.61E-66	206.757	cl34823	FlgG superfamily	 - 	 - 
Q#3661 - >GFJPDDAG_03702 Flagellar basal-body rod protein FlgG	specific	274616	7	260	9.82E-49	161.266	TIGR03506	FlgEFG_subfam	 - 	cl37282
Q#3661 - >GFJPDDAG_03702 Flagellar basal-body rod protein FlgG	superfamily	274616	7	260	9.82E-49	161.266	cl37282	FlgEFG_subfam superfamily	 - 	 - 
Q#3661 - >GFJPDDAG_03702 Flagellar basal-body rod protein FlgG	non-specific	183688	1	274	2.23E-45	153.374	PRK12694	flgG	 - 	cl32811
Q#3661 - >GFJPDDAG_03702 Flagellar basal-body rod protein FlgG	superfamily	183688	1	274	2.23E-45	153.374	cl32811	flgG superfamily	 - 	 - 
Q#3661 - >GFJPDDAG_03702 Flagellar basal-body rod protein FlgG	specific	336403	226	279	2.20E-11	58.4354	pfam06429	Flg_bbr_C	N	cl15855
Q#3661 - >GFJPDDAG_03702 Flagellar basal-body rod protein FlgG	superfamily	353989	226	279	2.20E-11	58.4354	cl15855	Flg_bbr_C superfamily	N	 - 
Q#3662 - >GFJPDDAG_03703 hypothetical protein	specific	338102	62	91	6.91E-12	54.4385	pfam11772	EpuA	N	cl13252
Q#3662 - >GFJPDDAG_03703 hypothetical protein	superfamily	338102	62	91	6.91E-12	54.4385	cl13252	EpuA superfamily	N	 - 
Q#3663 - >GFJPDDAG_03704 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	specific	234568	1	142	1.48E-96	274.3	PRK00006	fabZ	 - 	cl00509
Q#3663 - >GFJPDDAG_03704 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	superfamily	351126	1	142	1.48E-96	274.3	cl00509	hot_dog superfamily	 - 	 - 
Q#3663 - >GFJPDDAG_03704 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	specific	238615	11	140	1.01E-74	218.567	cd01288	FabZ	 - 	cl00509
Q#3663 - >GFJPDDAG_03704 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	specific	130811	3	139	2.05E-71	210.251	TIGR01750	fabZ	 - 	cl00509
Q#3663 - >GFJPDDAG_03704 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	specific	223835	1	142	4.21E-68	202.099	COG0764	FabA	 - 	cl00509
Q#3663 - >GFJPDDAG_03704 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	specific	336889	11	132	1.36E-37	124.717	pfam07977	FabA	 - 	cl00509
Q#3664 - >GFJPDDAG_03705 hypothetical protein	non-specific	227596	20	98	0.00148793	36.1304	COG5271	MDN1	N	cl34967
Q#3664 - >GFJPDDAG_03705 hypothetical protein	superfamily	227596	20	98	0.00148793	36.1304	cl34967	MDN1 superfamily	N	 - 
Q#3664 - >GFJPDDAG_03705 hypothetical protein	non-specific	273935	26	60	0.0417669	31.7028	TIGR02031	BchD-ChlD	NC	cl37032
Q#3664 - >GFJPDDAG_03705 hypothetical protein	superfamily	273935	26	60	0.0417669	31.7028	cl37032	BchD-ChlD superfamily	NC	 - 
Q#3664 - >GFJPDDAG_03705 hypothetical protein	non-specific	337757	31	87	0.0564329	31.1044	pfam10446	DUF2457	C	cl26522
Q#3664 - >GFJPDDAG_03705 hypothetical protein	superfamily	337757	31	87	0.0564329	31.1044	cl26522	DUF2457 superfamily	C	 - 
Q#3664 - >GFJPDDAG_03705 hypothetical protein	non-specific	240433	32	98	0.0668513	30.9893	PTZ00482	PTZ00482	C	cl27491
Q#3664 - >GFJPDDAG_03705 hypothetical protein	superfamily	240433	32	98	0.0668513	30.9893	cl27491	PTZ00482 superfamily	C	 - 
Q#3665 - >GFJPDDAG_03706 hypothetical protein	specific	320677	67	194	1.46E-54	169.214	cd05828	Sortase_D_1	 - 	cl09098
Q#3665 - >GFJPDDAG_03706 hypothetical protein	superfamily	324322	67	194	1.46E-54	169.214	cl09098	Sortase superfamily	 - 	 - 
Q#3665 - >GFJPDDAG_03706 hypothetical protein	specific	226287	7	196	5.72E-39	132.527	COG3764	SrtA	 - 	cl09098
Q#3665 - >GFJPDDAG_03706 hypothetical protein	specific	309363	73	194	8.00E-37	124.272	pfam04203	Sortase	 - 	cl09098
Q#3665 - >GFJPDDAG_03706 hypothetical protein	non-specific	130148	71	195	1.84E-29	105.648	TIGR01076	sortase_fam	 - 	cl09098
Q#3666 - >GFJPDDAG_03707 HTH-type transcriptional regulator SinR	specific	197775	1	44	3.34E-09	48.283	smart00530	HTH_XRE	 - 	cl22854
Q#3666 - >GFJPDDAG_03707 HTH-type transcriptional regulator SinR	superfamily	354960	1	44	3.34E-09	48.283	cl22854	HTH_XRE superfamily	 - 	 - 
Q#3666 - >GFJPDDAG_03707 HTH-type transcriptional regulator SinR	specific	238045	1	44	9.05E-09	47.1626	cd00093	HTH_XRE	N	cl22854
Q#3666 - >GFJPDDAG_03707 HTH-type transcriptional regulator SinR	specific	334515	1	44	3.70E-08	45.588	pfam01381	HTH_3	 - 	cl22854
Q#3666 - >GFJPDDAG_03707 HTH-type transcriptional regulator SinR	specific	312260	54	81	1.61E-06	40.8623	pfam08671	SinI	 - 	cl07332
Q#3666 - >GFJPDDAG_03707 HTH-type transcriptional regulator SinR	superfamily	312260	54	81	1.61E-06	40.8623	cl07332	SinI superfamily	 - 	 - 
Q#3666 - >GFJPDDAG_03707 HTH-type transcriptional regulator SinR	non-specific	237547	1	57	1.63E-06	42.8172	PRK13890	PRK13890	C	cl26708
Q#3666 - >GFJPDDAG_03707 HTH-type transcriptional regulator SinR	superfamily	237547	1	57	1.63E-06	42.8172	cl26708	PRK13890 superfamily	C	 - 
Q#3666 - >GFJPDDAG_03707 HTH-type transcriptional regulator SinR	specific	224314	1	72	4.86E-05	38.8634	COG1396	HipB	C	cl34252
Q#3666 - >GFJPDDAG_03707 HTH-type transcriptional regulator SinR	superfamily	224314	1	72	4.86E-05	38.8634	cl34252	HipB superfamily	C	 - 
Q#3667 - >GFJPDDAG_03708 hypothetical protein	non-specific	224297	2	28	0.0559533	29.7503	COG1379	YqxK	NC	cl34244
Q#3667 - >GFJPDDAG_03708 hypothetical protein	superfamily	224297	2	28	0.0559533	29.7503	cl34244	YqxK superfamily	NC	 - 
Q#3668 - >GFJPDDAG_03709 hypothetical protein	specific	312260	6	32	8.13E-08	41.6327	pfam08671	SinI	 - 	cl07332
Q#3668 - >GFJPDDAG_03709 hypothetical protein	superfamily	312260	6	32	8.13E-08	41.6327	cl07332	SinI superfamily	 - 	 - 
Q#3668 - >GFJPDDAG_03709 hypothetical protein	non-specific	197716	7	34	0.000681567	32.8773	smart00422	HTH_MERR	N	cl02600
Q#3668 - >GFJPDDAG_03709 hypothetical protein	superfamily	351819	7	34	0.000681567	32.8773	cl02600	HTH_MerR-SF superfamily	N	 - 
Q#3668 - >GFJPDDAG_03709 hypothetical protein	non-specific	223860	7	35	0.0156732	30.0992	COG0789	SoxR	NC	cl29198
Q#3668 - >GFJPDDAG_03709 hypothetical protein	superfamily	223860	7	35	0.0156732	30.0992	cl29198	SoxR superfamily	NC	 - 
Q#3668 - >GFJPDDAG_03709 hypothetical protein	non-specific	133398	5	32	0.0217846	29.4533	cd04770	HTH_HMRTR	NC	cl02600
Q#3669 - >GFJPDDAG_03710 HTH-type transcriptional regulator SinR	specific	238045	3	61	1.08E-14	62.5706	cd00093	HTH_XRE	 - 	cl22854
Q#3669 - >GFJPDDAG_03710 HTH-type transcriptional regulator SinR	superfamily	354960	3	61	1.08E-14	62.5706	cl22854	HTH_XRE superfamily	 - 	 - 
Q#3669 - >GFJPDDAG_03710 HTH-type transcriptional regulator SinR	specific	197775	5	61	1.66E-13	59.4538	smart00530	HTH_XRE	 - 	cl22854
Q#3669 - >GFJPDDAG_03710 HTH-type transcriptional regulator SinR	specific	334515	6	61	7.14E-12	55.2179	pfam01381	HTH_3	 - 	cl22854
Q#3669 - >GFJPDDAG_03710 HTH-type transcriptional regulator SinR	specific	224314	1	100	2.53E-11	55.8121	COG1396	HipB	 - 	cl34252
Q#3669 - >GFJPDDAG_03710 HTH-type transcriptional regulator SinR	superfamily	224314	1	100	2.53E-11	55.8121	cl34252	HipB superfamily	 - 	 - 
Q#3669 - >GFJPDDAG_03710 HTH-type transcriptional regulator SinR	non-specific	236167	1	80	3.38E-10	54.9602	PRK08154	PRK08154	C	cl35651
Q#3669 - >GFJPDDAG_03710 HTH-type transcriptional regulator SinR	superfamily	236167	1	80	3.38E-10	54.9602	cl35651	PRK08154 superfamily	C	 - 
Q#3669 - >GFJPDDAG_03710 HTH-type transcriptional regulator SinR	specific	312260	71	98	8.32E-07	41.6327	pfam08671	SinI	 - 	cl07332
Q#3669 - >GFJPDDAG_03710 HTH-type transcriptional regulator SinR	superfamily	312260	71	98	8.32E-07	41.6327	cl07332	SinI superfamily	 - 	 - 
Q#3669 - >GFJPDDAG_03710 HTH-type transcriptional regulator SinR	non-specific	213767	1	58	0.00171912	33.7869	TIGR03070	couple_hipB	 - 	cl22854
Q#3670 - >GFJPDDAG_03711 hypothetical protein	specific	316684	2	131	1.26E-54	167.765	pfam14183	YwpF	 - 	cl16689
Q#3670 - >GFJPDDAG_03711 hypothetical protein	superfamily	316684	2	131	1.26E-54	167.765	cl16689	YwpF superfamily	 - 	 - 
Q#3670 - >GFJPDDAG_03711 hypothetical protein	non-specific	223121	42	114	0.0476964	32.9935	COG0043	UbiD	NC	cl00311
Q#3670 - >GFJPDDAG_03711 hypothetical protein	superfamily	351016	42	114	0.0476964	32.9935	cl00311	UbiD superfamily	NC	 - 
Q#3671 - >GFJPDDAG_03712 Single-stranded DNA-binding protein B	non-specific	180915	1	104	1.26E-41	135.015	PRK07275	PRK07275	C	cl09930
Q#3671 - >GFJPDDAG_03712 Single-stranded DNA-binding protein B	superfamily	353029	1	104	1.26E-41	135.015	cl09930	RPA_2b-aaRSs_OBF_like superfamily	C	 - 
Q#3671 - >GFJPDDAG_03712 Single-stranded DNA-binding protein B	specific	334074	2	103	2.58E-37	121.964	pfam00436	SSB	 - 	cl09930
Q#3671 - >GFJPDDAG_03712 Single-stranded DNA-binding protein B	non-specific	273179	1	104	1.91E-33	114.053	TIGR00621	ssb	C	cl09930
Q#3671 - >GFJPDDAG_03712 Single-stranded DNA-binding protein B	specific	239942	5	103	6.05E-33	110.78	cd04496	SSB_OBF	 - 	cl09930
Q#3671 - >GFJPDDAG_03712 Single-stranded DNA-binding protein B	specific	223702	1	104	6.82E-32	110.257	COG0629	Ssb	C	cl09930
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	specific	350770	469	689	2.16E-111	341.468	cd18012	DEXQc_arch_SWI2_SNF2	 - 	cl28899
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	superfamily	355775	469	689	2.16E-111	341.468	cl28899	DEAD-like_helicase_N superfamily	 - 	 - 
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	specific	223627	323	940	2.24E-110	360.589	COG0553	HepA	N	cl33945
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	superfamily	223627	323	940	2.24E-110	360.589	cl33945	HepA superfamily	N	 - 
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	non-specific	215601	462	921	4.85E-67	243.169	PLN03142	PLN03142	C	cl33647
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	superfamily	215601	462	921	4.85E-67	243.169	cl33647	PLN03142 superfamily	C	 - 
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	specific	306645	476	757	4.83E-65	220.731	pfam00176	SNF2_N	 - 	cl37620
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	superfamily	306645	476	757	4.83E-65	220.731	cl37620	SNF2_N superfamily	 - 	 - 
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	specific	350180	764	896	2.01E-53	181.906	cd18793	SF2_C_SNF	 - 	cl38915
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	superfamily	365791	764	896	2.01E-53	181.906	cl38915	DEAD-like_helicase_C superfamily	 - 	 - 
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	specific	315152	278	414	2.11E-33	124.949	pfam12419	DUF3670	 - 	cl13806
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	superfamily	315152	278	414	2.11E-33	124.949	cl13806	DUF3670 superfamily	 - 	 - 
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	specific	214692	465	656	1.43E-21	93.3254	smart00487	DEXDc	 - 	cl28899
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	specific	197757	802	885	3.71E-20	85.3413	smart00490	HELICc	 - 	cl28899
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	superfamily	355775	802	885	3.71E-20	85.3413	cl28899	DEAD-like_helicase_N superfamily	 - 	 - 
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	non-specific	223989	467	863	3.89E-06	50.1307	COG1061	SSL2	 - 	cl34083
Q#3673 - >GFJPDDAG_03714 ATP-dependent RNA helicase DbpA	superfamily	223989	467	863	3.89E-06	50.1307	cl34083	SSL2 superfamily	 - 	 - 
Q#3674 - >GFJPDDAG_03715 hypothetical protein	non-specific	226729	50	101	0.0240867	36.6991	COG4279	COG4279	NC	cl19527
Q#3674 - >GFJPDDAG_03715 hypothetical protein	superfamily	327577	50	101	0.0240867	36.6991	cl19527	SWIM superfamily	NC	 - 
Q#3675 - >GFJPDDAG_03716 Alkaline phosphatase 4	specific	224699	62	495	6.58E-133	396.012	COG1785	PhoA	 - 	cl30604
Q#3675 - >GFJPDDAG_03716 Alkaline phosphatase 4	superfamily	224699	62	495	6.58E-133	396.012	cl30604	PhoA superfamily	 - 	 - 
Q#3675 - >GFJPDDAG_03716 Alkaline phosphatase 4	specific	293736	70	491	6.43E-115	342.486	cd16012	ALP	 - 	cl23718
Q#3675 - >GFJPDDAG_03716 Alkaline phosphatase 4	superfamily	355016	70	491	6.43E-115	342.486	cl23718	ALP_like superfamily	 - 	 - 
Q#3675 - >GFJPDDAG_03716 Alkaline phosphatase 4	non-specific	333956	70	486	5.36E-99	306.688	pfam00245	Alk_phosphatase	 - 	cl23718
Q#3675 - >GFJPDDAG_03716 Alkaline phosphatase 4	non-specific	214515	70	487	6.43E-99	306.666	smart00098	alkPPc	 - 	cl23718
Q#3675 - >GFJPDDAG_03716 Alkaline phosphatase 4	non-specific	236706	60	481	1.62E-55	194.163	PRK10518	PRK10518	 - 	cl30605
Q#3675 - >GFJPDDAG_03716 Alkaline phosphatase 4	superfamily	236706	60	481	1.62E-55	194.163	cl30605	PRK10518 superfamily	 - 	 - 
Q#3676 - >GFJPDDAG_03717 Putative efflux system component YknX	non-specific	273776	80	376	3.68E-21	93.1482	TIGR01730	RND_mfp	 - 	cl36959
Q#3676 - >GFJPDDAG_03717 Putative efflux system component YknX	superfamily	273776	80	376	3.68E-21	93.1482	cl36959	RND_mfp superfamily	 - 	 - 
Q#3676 - >GFJPDDAG_03717 Putative efflux system component YknX	specific	223914	10	363	3.95E-16	78.9833	COG0845	AcrA	 - 	cl34052
Q#3676 - >GFJPDDAG_03717 Putative efflux system component YknX	superfamily	223914	10	363	3.95E-16	78.9833	cl34052	AcrA superfamily	 - 	 - 
Q#3676 - >GFJPDDAG_03717 Putative efflux system component YknX	non-specific	306914	80	359	0.00027573	42.4076	pfam00529	HlyD	 - 	cl37628
Q#3676 - >GFJPDDAG_03717 Putative efflux system component YknX	superfamily	306914	80	359	0.00027573	42.4076	cl37628	HlyD superfamily	 - 	 - 
Q#3676 - >GFJPDDAG_03717 Putative efflux system component YknX	non-specific	183194	287	375	0.000665331	41.3138	PRK11556	PRK11556	N	cl32702
Q#3676 - >GFJPDDAG_03717 Putative efflux system component YknX	superfamily	183194	287	375	0.000665331	41.3138	cl32702	PRK11556 superfamily	N	 - 
Q#3679 - >GFJPDDAG_03720 hypothetical protein	specific	238045	10	65	1.65E-07	45.2366	cd00093	HTH_XRE	 - 	cl22854
Q#3679 - >GFJPDDAG_03720 hypothetical protein	superfamily	354960	10	65	1.65E-07	45.2366	cl22854	HTH_XRE superfamily	 - 	 - 
Q#3679 - >GFJPDDAG_03720 hypothetical protein	specific	197775	9	65	7.94E-07	43.2754	smart00530	HTH_XRE	 - 	cl22854
Q#3679 - >GFJPDDAG_03720 hypothetical protein	specific	316117	5	67	2.34E-06	42.1393	pfam13560	HTH_31	 - 	cl22854
Q#3679 - >GFJPDDAG_03720 hypothetical protein	non-specific	274805	9	42	0.0393461	32.2176	TIGR03830	CxxCG_CxxCG_HTH	NC	cl37335
Q#3679 - >GFJPDDAG_03720 hypothetical protein	superfamily	274805	9	42	0.0393461	32.2176	cl37335	CxxCG_CxxCG_HTH superfamily	NC	 - 
Q#3679 - >GFJPDDAG_03720 hypothetical protein	non-specific	224623	10	47	0.0775007	31.9223	COG1709	COG1709	C	cl27795
Q#3679 - >GFJPDDAG_03720 hypothetical protein	superfamily	224623	10	47	0.0775007	31.9223	cl27795	COG1709 superfamily	C	 - 
Q#3681 - >GFJPDDAG_03722 hypothetical protein	non-specific	224854	1	61	1.80E-07	44.2036	COG1943	RAYT	C	cl00848
Q#3681 - >GFJPDDAG_03722 hypothetical protein	superfamily	321207	1	61	1.80E-07	44.2036	cl00848	Y1_Tnp superfamily	C	 - 
Q#3681 - >GFJPDDAG_03722 hypothetical protein	non-specific	307766	9	61	1.05E-05	39.478	pfam01797	Y1_Tnp	C	cl00848
Q#3684 - >GFJPDDAG_03725 Hut operon positive regulatory protein	non-specific	179531	1	148	1.27E-86	249.271	PRK03065	hutP	 - 	cl07944
Q#3684 - >GFJPDDAG_03725 Hut operon positive regulatory protein	superfamily	324186	1	148	1.27E-86	249.271	cl07944	HutP superfamily	 - 	 - 
Q#3684 - >GFJPDDAG_03725 Hut operon positive regulatory protein	specific	312536	9	146	1.49E-37	124.137	pfam09021	HutP	 - 	cl07944
Q#3684 - >GFJPDDAG_03725 Hut operon positive regulatory protein	specific	212163	8	148	6.97E-34	115.385	cd11640	HutP	 - 	cl07944
Q#3685 - >GFJPDDAG_03726 Histidine ammonia-lyase	specific	236484	1	498	0	834.772	PRK09367	PRK09367	 - 	cl00013
Q#3685 - >GFJPDDAG_03726 Histidine ammonia-lyase	superfamily	350860	1	498	0	834.772	cl00013	Lyase_I_like superfamily	 - 	 - 
Q#3685 - >GFJPDDAG_03726 Histidine ammonia-lyase	specific	225533	1	494	0	754.848	COG2986	HutH	 - 	cl00013
Q#3685 - >GFJPDDAG_03726 Histidine ammonia-lyase	specific	333936	9	450	0	723.422	pfam00221	Lyase_aromatic	 - 	cl00013
Q#3685 - >GFJPDDAG_03726 Histidine ammonia-lyase	specific	200086	2	494	0	721.103	TIGR01225	hutH	 - 	cl00013
Q#3685 - >GFJPDDAG_03726 Histidine ammonia-lyase	specific	176460	7	449	0	680.007	cd00332	PAL-HAL	 - 	cl00013
Q#3686 - >GFJPDDAG_03727 Urocanate hydratase	specific	235448	6	551	0	1150.65	PRK05414	PRK05414	 - 	cl19311
Q#3686 - >GFJPDDAG_03727 Urocanate hydratase	superfamily	354410	6	551	0	1150.65	cl19311	Urocanase superfamily	 - 	 - 
Q#3686 - >GFJPDDAG_03727 Urocanate hydratase	specific	225534	1	551	0	1059.25	COG2987	HutU	 - 	cl19311
Q#3686 - >GFJPDDAG_03727 Urocanate hydratase	specific	130295	7	551	0	1042.5	TIGR01228	hutU	 - 	cl19311
Q#3686 - >GFJPDDAG_03727 Urocanate hydratase	specific	340107	349	544	2.09E-138	398.395	pfam17392	Urocanase_C	 - 	cl38673
Q#3686 - >GFJPDDAG_03727 Urocanate hydratase	superfamily	340107	349	544	2.09E-138	398.395	cl38673	Urocanase_C superfamily	 - 	 - 
Q#3687 - >GFJPDDAG_03728 Imidazolonepropionase	specific	236478	7	416	0	638.755	PRK09356	PRK09356	 - 	cl00281
Q#3687 - >GFJPDDAG_03728 Imidazolonepropionase	superfamily	351001	7	416	0	638.755	cl00281	metallo-dependent_hydrolases superfamily	 - 	 - 
Q#3687 - >GFJPDDAG_03728 Imidazolonepropionase	specific	238621	42	411	0	536.456	cd01296	Imidazolone-5PH	 - 	cl00281
Q#3687 - >GFJPDDAG_03728 Imidazolonepropionase	specific	273512	38	413	0	516.194	TIGR01224	hutI	 - 	cl00281
Q#3687 - >GFJPDDAG_03728 Imidazolonepropionase	specific	224149	7	419	8.75E-135	392.504	COG1228	HutI	 - 	cl28964
Q#3687 - >GFJPDDAG_03728 Imidazolonepropionase	superfamily	355840	7	419	8.75E-135	392.504	cl28964	HutI superfamily	 - 	 - 
Q#3687 - >GFJPDDAG_03728 Imidazolonepropionase	non-specific	334771	73	388	4.65E-14	72.5261	pfam01979	Amidohydro_1	 - 	cl00281
Q#3688 - >GFJPDDAG_03729 Formimidoylglutamase	specific	212516	38	314	9.55E-116	334.909	cd09990	Agmatinase-like	 - 	cl17011
Q#3688 - >GFJPDDAG_03729 Formimidoylglutamase	superfamily	354294	38	314	9.55E-116	334.909	cl17011	Arginase_HDAC superfamily	 - 	 - 
Q#3688 - >GFJPDDAG_03729 Formimidoylglutamase	non-specific	234974	15	314	5.95E-109	319.197	PRK01722	PRK01722	 - 	cl17011
Q#3688 - >GFJPDDAG_03729 Formimidoylglutamase	non-specific	273513	11	314	2.25E-86	261.256	TIGR01227	hutG	 - 	cl17011
Q#3688 - >GFJPDDAG_03729 Formimidoylglutamase	specific	334110	37	312	9.59E-85	255.885	pfam00491	Arginase	 - 	cl17011
Q#3688 - >GFJPDDAG_03729 Formimidoylglutamase	specific	223089	25	316	2.17E-80	246.128	COG0010	SpeB	 - 	cl17011
Q#3690 - >GFJPDDAG_03731 hypothetical protein	non-specific	226400	1	37	0.0238865	29.6866	COG3883	CwlO1	C	cl25603
Q#3690 - >GFJPDDAG_03731 hypothetical protein	superfamily	226400	1	37	0.0238865	29.6866	cl25603	CwlO1 superfamily	C	 - 
Q#3691 - >GFJPDDAG_03732 hypothetical protein	specific	238045	7	63	1.33E-11	58.3334	cd00093	HTH_XRE	 - 	cl22854
Q#3691 - >GFJPDDAG_03732 hypothetical protein	superfamily	354960	7	63	1.33E-11	58.3334	cl22854	HTH_XRE superfamily	 - 	 - 
Q#3691 - >GFJPDDAG_03732 hypothetical protein	specific	338518	7	65	1.75E-10	55.7153	pfam12844	HTH_19	 - 	cl22854
Q#3691 - >GFJPDDAG_03732 hypothetical protein	specific	197775	9	63	3.95E-10	54.4462	smart00530	HTH_XRE	 - 	cl22854
Q#3691 - >GFJPDDAG_03732 hypothetical protein	specific	224314	6	65	8.69E-06	43.8709	COG1396	HipB	C	cl34252
Q#3691 - >GFJPDDAG_03732 hypothetical protein	superfamily	224314	6	65	8.69E-06	43.8709	cl34252	HipB superfamily	C	 - 
Q#3691 - >GFJPDDAG_03732 hypothetical protein	non-specific	182158	5	64	7.17E-05	42.4737	PRK09943	PRK09943	C	cl32436
Q#3691 - >GFJPDDAG_03732 hypothetical protein	superfamily	182158	5	64	7.17E-05	42.4737	cl32436	PRK09943 superfamily	C	 - 
Q#3691 - >GFJPDDAG_03732 hypothetical protein	non-specific	213767	4	59	0.00252943	35.3277	TIGR03070	couple_hipB	 - 	cl22854
Q#3692 - >GFJPDDAG_03733 Cell wall-associated protease	specific	173810	399	666	5.38E-106	332.689	cd07484	Peptidases_S8_Thermitase_like	 - 	cl10459
Q#3692 - >GFJPDDAG_03733 Cell wall-associated protease	superfamily	353072	399	666	5.38E-106	332.689	cl10459	Peptidases_S8_S53 superfamily	 - 	 - 
Q#3692 - >GFJPDDAG_03733 Cell wall-associated protease	specific	333824	435	675	6.39E-54	189.932	pfam00082	Peptidase_S8	 - 	cl37958
Q#3692 - >GFJPDDAG_03733 Cell wall-associated protease	superfamily	333824	435	675	6.39E-54	189.932	cl37958	Peptidase_S8 superfamily	 - 	 - 
Q#3692 - >GFJPDDAG_03733 Cell wall-associated protease	non-specific	274856	435	675	7.10E-52	185.991	TIGR03921	T7SS_mycosin	C	cl37346
Q#3692 - >GFJPDDAG_03733 Cell wall-associated protease	superfamily	274856	435	675	7.10E-52	185.991	cl37346	T7SS_mycosin superfamily	C	 - 
Q#3692 - >GFJPDDAG_03733 Cell wall-associated protease	specific	224322	312	773	1.43E-39	154.324	COG1404	AprE	 - 	cl34254
Q#3692 - >GFJPDDAG_03733 Cell wall-associated protease	superfamily	224322	312	773	1.43E-39	154.324	cl34254	AprE superfamily	 - 	 - 
Q#3692 - >GFJPDDAG_03733 Cell wall-associated protease	non-specific	240338	395	661	5.82E-29	123.924	PTZ00262	PTZ00262	N	cl36536
